Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
D8	25	122	HET	Plate_3_prime	1.0348511	1.146792
C12	16	570	Null	Plate_3	-1.5491704	3.811175
G3	7	121	WT	Plate_5	-0.9733418	4.21137
D5	24	85	HET	Plate_3	1.8125514	2.255094
D12	19	623	Null	Plate_3	-5.5953183	2.1000571
G8	22	358	HET	Plate_3_prime	-0.46122	4.051804
G4	5	386	WT	Plate_3	-0.75290006	4.057391
D1	17	38	WT	Plate_3	1.0757359	0.8824313
B10	16	155	Null	Plate_5	0.24961866	2.485346
F11	24	100	Null	Plate_3_prime	-0.39983094	1.2492925
F4	8	284	WT	Plate_3_prime	0.21595854	2.948157
F5	19	75	HET	Plate_3	3.0849047	1.5764235
E12	18	328	Null	Plate_3_prime	-0.9933981	4.5341496
F4	9	438	WT	Plate_3	0.54631996	2.2520535
F3	8	92	WT	Plate_5	0.33927602	3.2087166
E11	25	331	Null	Plate_3	-1.6078756	4.981673
D8	15	681	HET	Plate_3	1.5380558	1.0609286
F12	15	647	Null	Plate_3	-2.5026872	3.3123689
D11	20	100	Null	Plate_3_prime	-0.42682925	4.247965
G12	1	481	Null	Plate_3	2.4551857	3.9365504
G10	18	72	Null	Plate_3_prime	0.46988115	4.9678288
G7	7	226	HET	Plate_3	3.0925715	2.4707963
B11	4	53	Null	Plate_3_prime	-0.41682747	5.9790654
D3	16	128	WT	Plate_5	1.5631458	-1.628364
C11	1	154	Null	Plate_5	-0.40827638	4.5242014
E12	5	607	Null	Plate_3	-1.2303641	1.665453
D8	5	681	HET	Plate_3	-1.2966793	1.6894805
D12	20	623	Null	Plate_3	-1.0662258	5.65817
C11	18	154	Null	Plate_5	-0.65535575	5.3865676
D4	12	636	WT	Plate_3	-1.6479683	4.69928
C4	24	127	WT	Plate_3_prime	-1.1023309	4.059447
F2	3	71	WT	Plate_3	2.7063358	1.3611661
B12	14	531	Null	Plate_3	0.19556856	1.4557798
G2	24	94	WT	Plate_3_prime	2.7728646	4.473926
C7	19	100	HET	Plate_5	-0.86958385	3.1738284
G3	25	187	WT	Plate_3	0.6309518	4.1550303
F3	3	174	WT	Plate_3_prime	0.15178412	4.417108
D11	10	100	Null	Plate_3_prime	2.8019576	2.9133098
C10	7	125	Null	Plate_5	1.5337629	4.7059326
E4	25	246	WT	Plate_3_prime	-1.420917	3.7750168
B8	3	797	HET	Plate_3	2.770222	4.224795
G4	16	386	WT	Plate_3	2.6475627	3.6204724
E4	23	246	WT	Plate_3_prime	1.7300547	5.4089446
B3	25	297	WT	Plate_3	-0.5617531	5.171776
C8	4	628	HET	Plate_3	0.6450387	-0.5989622
F12	20	647	Null	Plate_3	-2.9257634	3.2596436
E12	4	328	Null	Plate_3_prime	-0.8930854	1.2108706
B7	19	33	HET	Plate_3_prime	0.7446019	5.1219945
G8	9	625	HET	Plate_3	-0.93135744	1.0848163
F12	19	125	Null	Plate_3_prime	-0.5504387	5.860934
C2	13	137	WT	Plate_5	0.31233588	-0.2881159
G11	18	129	Null	Plate_5	1.8780711	1.8338073
F10	10	152	Null	Plate_5	1.8937275	1.2615697
D2	10	98	WT	Plate_5	1.9647199	3.8148086
B12	4	200	Null	Plate_3_prime	-4.0513325	2.4571364
D4	9	358	WT	Plate_3_prime	-1.0958278	3.7755578
D3	6	305	WT	Plate_3	2.398387	5.3380327
G4	23	388	WT	Plate_3_prime	-0.8135279	1.5293777
G11	19	142	Null	Plate_3_prime	-0.040277123	0.2833327
F4	18	438	WT	Plate_3	-0.4263806	3.6513484
C6	4	137	HET	Plate_3	-0.6422366	3.4468691
G4	4	386	WT	Plate_3	0.0019962704	1.1673261
G8	23	625	HET	Plate_3	-0.777554	5.0370426
G12	5	481	Null	Plate_3	-1.9901358	3.1719782
E1	15	101	WT	Plate_5	0.10116859	3.947587
E2	10	102	WT	Plate_5	-0.54175633	6.039854
F4	2	94	WT	Plate_5	-0.026349436	5.519757
G9	3	149	Null	Plate_5	3.0807436	2.61692
C4	3	666	WT	Plate_3	-2.427577	4.167976
D8	15	681	HET	Plate_3	-2.6259408	4.24935
G10	6	117	Null	Plate_3	1.960444	3.8403735
F10	16	152	Null	Plate_5	0.8983241	3.4946594
G3	14	121	WT	Plate_5	0.40894997	2.1994793
D10	20	135	Null	Plate_3	-0.9135355	4.916844
G10	17	129	Null	Plate_5	3.4814148	2.8477547
G5	3	76	HET	Plate_3	2.1732507	1.3236879
B7	22	257	HET	Plate_3	0.42038018	3.4143782
B11	18	279	Null	Plate_3	0.49812952	4.56573
B12	25	200	Null	Plate_3_prime	-2.1874056	3.5696719
G7	2	226	HET	Plate_3	0.14615525	1.9102812
E1	20	20	WT	Plate_3_prime	-0.31953385	1.8146596
C2	5	137	WT	Plate_5	-0.23006165	5.7374563
B5	9	98	HET	Plate_3	1.2835733	1.3649696
G12	9	187	Null	Plate_3_prime	-0.35580224	1.6359252
B8	24	107	HET	Plate_3_prime	-1.0884664	3.0109427
D3	17	305	WT	Plate_3	0.43394494	0.693319
C4	22	666	WT	Plate_3	1.5991107	6.07476
D5	17	85	HET	Plate_3	1.5139111	0.7559458
F10	16	152	Null	Plate_5	3.3212802	2.4018986
G8	5	625	HET	Plate_3	0.049752418	2.6089997
F7	10	90	HET	Plate_5	1.2269924	1.9345386
F3	10	185	WT	Plate_3	-0.06455986	0.21895862
B4	24	559	WT	Plate_3	-2.824942	3.9580972
C6	14	98	HET	Plate_3_prime	1.9663968	3.0465698
F7	3	387	HET	Plate_3	0.2131936	3.5666664
B4	4	219	WT	Plate_3_prime	1.1354299	4.406876
C11	4	281	Null	Plate_3	-1.3402793	5.014674
G4	5	386	WT	Plate_3	-1.2711512	4.4048395
C4	1	666	WT	Plate_3	1.6816353	-1.1060377
F4	9	438	WT	Plate_3	0.7575126	-1.3466359
D12	21	623	Null	Plate_3	2.2289941	1.6348486
G1	25	27	WT	Plate_3_prime	1.2467523	4.405444
B11	19	53	Null	Plate_3_prime	-0.2908071	3.3076441
F11	14	329	Null	Plate_3	-4.331409	-0.29763058
B8	7	797	HET	Plate_3	-2.528112	3.298596
G8	10	358	HET	Plate_3_prime	-0.5031868	3.1408575
C4	8	104	WT	Plate_5	2.7093596	4.899771
E12	11	607	Null	Plate_3	-3.401927	2.663598
D8	14	681	HET	Plate_3	-0.93413854	3.3906515
G1	2	72	WT	Plate_5	2.5502126	4.894524
E11	21	185	Null	Plate_5	-0.26117674	2.3502629
D6	5	126	HET	Plate_3	0.17724311	4.439007
B10	11	86	Null	Plate_3	1.0399194	3.7506227
B3	20	77	WT	Plate_3_prime	0.34171575	2.50891
D4	1	636	WT	Plate_3	-0.3102397	2.1385493
D8	9	681	HET	Plate_3	-0.9882354	1.6286585
D10	2	51	Null	Plate_3_prime	2.2453516	2.8564136
F12	9	647	Null	Plate_3	-1.7217461	2.734423
F10	5	152	Null	Plate_5	0.43108484	2.2195387
D12	15	623	Null	Plate_3	-0.8695279	5.705926
E5	20	53	HET	Plate_3_prime	1.5696019	-1.6926831
D4	9	636	WT	Plate_3	2.0046425	4.427903
C12	2	570	Null	Plate_3	-1.8501744	3.3127897
D4	20	636	WT	Plate_3	-1.6141844	3.9033825
F5	21	109	HET	Plate_5	2.9915898	3.7695038
E12	4	328	Null	Plate_3_prime	-0.0011094399	2.8720553
B8	24	107	HET	Plate_3_prime	-2.486644	3.3918388
G10	21	129	Null	Plate_5	1.8848053	2.8829827
F4	14	284	WT	Plate_3_prime	2.8764193	5.203813
D7	21	235	HET	Plate_3	0.073248714	4.256317
G6	6	125	HET	Plate_3_prime	3.4187346	3.5863845
E10	13	132	Null	Plate_5	3.1560054	1.4439646
D4	8	358	WT	Plate_3_prime	1.464937	5.332008
G3	9	187	WT	Plate_3	0.06614713	4.8074355
C4	20	127	WT	Plate_3_prime	-0.9524272	4.2531714
D12	19	193	Null	Plate_3_prime	-0.949153	2.2945464
E12	4	328	Null	Plate_3_prime	1.9709748	5.09114
B3	7	297	WT	Plate_3	2.6697838	4.6243935
F12	7	647	Null	Plate_3	-0.6071635	2.8635743
C3	15	346	WT	Plate_3	-1.0001745	3.9704475
B6	17	99	HET	Plate_5	0.49969262	2.3847032
D8	14	681	HET	Plate_3	0.2104038	1.5997481
D11	7	216	Null	Plate_3	3.153256	1.6216216
D12	18	623	Null	Plate_3	-2.1103196	3.5175679
D3	22	305	WT	Plate_3	1.5140599	4.714773
G12	2	481	Null	Plate_3	0.039186552	3.373368
G8	14	625	HET	Plate_3	-0.36467925	3.5002365
G3	7	187	WT	Plate_3	2.1548934	4.2266517
E10	9	118	Null	Plate_3	0.3592303	4.3239965
F11	17	135	Null	Plate_5	2.8804214	3.0207734
F11	1	135	Null	Plate_5	2.7902205	0.11541241
F7	21	387	HET	Plate_3	2.3744895	4.1784296
G2	23	94	WT	Plate_3_prime	-0.37520775	0.7216143
G3	24	248	WT	Plate_3_prime	0.566148	2.56221
D12	13	623	Null	Plate_3	2.0383618	3.8779325
G8	13	358	HET	Plate_3_prime	-1.2878108	3.587458
B11	18	279	Null	Plate_3	0.40826154	5.5680423
F4	11	438	WT	Plate_3	2.3136897	0.74185836
G3	3	187	WT	Plate_3	0.14415342	2.78511
D11	15	216	Null	Plate_3	-0.63179773	4.572752
F3	17	92	WT	Plate_5	0.5152309	0.17798404
F3	5	185	WT	Plate_3	-0.16209018	3.825771
D10	12	157	Null	Plate_5	0.6444126	2.8574471
D4	18	636	WT	Plate_3	-1.415399	4.2350326
F4	7	438	WT	Plate_3	1.6200428	0.96915895
G8	13	625	HET	Plate_3	-2.4473233	2.4923782
F8	6	557	HET	Plate_3	-0.9062455	3.8508377
G5	1	76	HET	Plate_3	1.468378	1.7790217
D4	25	636	WT	Plate_3	-2.3184977	4.028606
E5	21	85	HET	Plate_3	1.9603539	2.089303
B10	10	49	Null	Plate_3_prime	3.0262733	4.4638968
D12	22	623	Null	Plate_3	-0.62089324	4.2943077
B9	4	173	Null	Plate_5	-0.001020054	3.1326456
D4	20	102	WT	Plate_5	0.42090845	3.5450306
E12	25	607	Null	Plate_3	-0.09037279	3.0280309
C8	23	628	HET	Plate_3	-1.2143662	2.6272054
G4	24	386	WT	Plate_3	0.94217145	-0.8372406
D4	2	636	WT	Plate_3	-0.6041023	5.272505
E3	19	168	WT	Plate_3	0.39217833	4.2855196
G11	18	129	Null	Plate_5	2.8051565	2.279449
C3	1	117	WT	Plate_5	2.2360554	4.425165
C10	16	125	Null	Plate_5	3.4828386	1.9329783
G12	20	481	Null	Plate_3	-1.4800899	5.4288917
B10	11	49	Null	Plate_3_prime	1.7738982	0.5709795
E12	18	607	Null	Plate_3	-1.2504869	2.843956
E10	19	132	Null	Plate_5	0.35033038	2.3373163
B8	25	107	HET	Plate_3_prime	-0.6229983	3.7588615
C8	4	628	HET	Plate_3	-1.8059156	4.2880335
E12	25	607	Null	Plate_3	-1.5568998	3.849503
F7	17	387	HET	Plate_3	0.017149718	3.8315663
G10	19	129	Null	Plate_5	0.25957674	5.6276026
F5	12	109	HET	Plate_5	0.8318861	4.0219502
C8	12	628	HET	Plate_3	0.11880599	-0.30390447
F12	12	647	Null	Plate_3	-1.847855	3.5725374
G9	21	44	Null	Plate_3_prime	1.7699171	3.0142353
G12	14	481	Null	Plate_3	0.10632263	4.862023
C6	9	137	HET	Plate_3	-0.088902324	1.0533122
C4	23	666	WT	Plate_3	1.3977525	6.1245427
F2	1	71	WT	Plate_3	1.4503683	3.983469
C8	15	628	HET	Plate_3	1.02046	5.4194956
B8	24	107	HET	Plate_3_prime	-0.23418902	1.3609697
F8	1	557	HET	Plate_3	2.5034935	4.055775
C4	11	666	WT	Plate_3	-1.8909456	4.7077518
G8	13	625	HET	Plate_3	-0.66924167	4.596426
F8	8	557	HET	Plate_3	0.36935243	2.138437
B3	22	297	WT	Plate_3	0.29781497	3.2064989
F8	23	557	HET	Plate_3	1.7959956	4.5338926
G11	24	250	Null	Plate_3	-1.0205737	3.8903365
D2	15	98	WT	Plate_5	2.329285	3.707267
C12	1	570	Null	Plate_3	2.5026944	2.900839
D9	4	51	Null	Plate_3	0.6727409	2.025155
B3	15	297	WT	Plate_3	-0.5370417	4.9703526
E2	6	60	WT	Plate_3_prime	3.1550424	0.059236784
G9	24	58	Null	Plate_3	2.6949801	2.6168242
C10	19	125	Null	Plate_5	-0.4808543	5.3000665
B4	8	219	WT	Plate_3_prime	-0.031314105	3.8417578
G4	14	386	WT	Plate_3	-2.7612882	3.39723
F9	1	36	Null	Plate_3_prime	0.7130837	-0.8734712
D11	2	178	Null	Plate_5	0.7252715	4.9391623
D12	7	623	Null	Plate_3	0.35626775	2.42322
C11	9	281	Null	Plate_3	-0.30481568	4.803825
B11	6	279	Null	Plate_3	0.2805748	4.3703194
C3	19	346	WT	Plate_3	0.68933564	5.7434106
E8	9	705	HET	Plate_3	0.4564814	1.5182089
D11	21	216	Null	Plate_3	-0.0064485935	2.9638042
F4	15	284	WT	Plate_3_prime	-2.3827167	4.234737
D2	22	44	WT	Plate_3_prime	2.8945243	4.566689
C8	17	628	HET	Plate_3	-1.1837889	4.7966666
F10	25	66	Null	Plate_3_prime	0.7957228	4.4272876
F4	2	94	WT	Plate_5	1.21418	5.627053
G8	14	358	HET	Plate_3_prime	2.8591053	2.4039204
G8	23	625	HET	Plate_3	1.5461866	5.0028977
E2	15	102	WT	Plate_5	-0.13835412	2.7429986
B12	7	531	Null	Plate_3	1.1377707	4.210258
F3	21	174	WT	Plate_3_prime	2.1448596	5.3201575
B4	21	112	WT	Plate_5	0.27987188	5.9145355
D2	13	98	WT	Plate_5	0.010772944	4.478157
C12	15	321	Null	Plate_3_prime	-1.5031193	3.8700907
B11	20	279	Null	Plate_3	-0.8798761	5.1567807
C7	6	331	HET	Plate_3	-3.2661757	2.6676288
B6	6	133	HET	Plate_3	1.2700876	2.9180648
E11	17	185	Null	Plate_5	3.2690942	3.6570244
F12	9	125	Null	Plate_3_prime	-4.5018053	-0.4820204
G11	25	142	Null	Plate_3_prime	-0.9562311	3.3718581
E10	4	132	Null	Plate_5	0.3348929	2.9061682
F12	15	647	Null	Plate_3	1.4850591	-1.7492381
G4	22	388	WT	Plate_3_prime	1.4186919	0.9825291
G2	13	125	WT	Plate_5	0.39589462	5.846262
E8	23	705	HET	Plate_3	0.43677935	1.7633823
C2	1	175	WT	Plate_3	0.6583823	-0.97327375
F1	15	88	WT	Plate_5	-0.43770927	5.617248
F12	10	647	Null	Plate_3	-2.2451832	5.027019
B6	21	99	HET	Plate_5	2.368636	5.5660486
C4	1	104	WT	Plate_5	0.86301386	2.4103703
E12	6	607	Null	Plate_3	-0.072691955	2.825203
B8	12	797	HET	Plate_3	-2.6370142	3.6406898
B8	4	797	HET	Plate_3	-1.0965239	1.5975447
D8	10	87	HET	Plate_5	3.0783026	4.9002867
F10	7	150	Null	Plate_3	1.1087179	4.2128134
F3	2	92	WT	Plate_5	-0.3811804	3.514462
C12	3	570	Null	Plate_3	-2.3378217	3.8542552
B10	18	155	Null	Plate_5	0.9754184	5.8027453
E12	13	115	Null	Plate_5	2.6879878	2.9678664
G4	3	386	WT	Plate_3	-0.05230858	4.8186345
F3	10	185	WT	Plate_3	0.0983777	3.7719054
E12	19	607	Null	Plate_3	-0.6396139	5.841057
B8	24	107	HET	Plate_3_prime	-1.8518063	3.2862093
B12	18	531	Null	Plate_3	-1.1127319	4.2080436
E5	8	85	HET	Plate_3	1.2628111	1.2373204
F12	15	125	Null	Plate_5	1.1776456	2.3554835
B4	20	559	WT	Plate_3	-0.8361816	5.274243
D1	6	91	WT	Plate_5	2.6987836	4.6104536
D9	12	135	Null	Plate_5	3.0104427	4.871268
B8	25	107	HET	Plate_3_prime	-1.8393136	3.0387547
D4	15	636	WT	Plate_3	-1.197757	4.9248085
G6	23	125	HET	Plate_3_prime	0.651874	1.3858594
B8	25	107	HET	Plate_3_prime	0.90959	1.2305508
E12	8	328	Null	Plate_3_prime	-2.4044743	3.7533493
C6	1	98	HET	Plate_3_prime	1.963456	4.0263143
F12	11	647	Null	Plate_3	-2.6061628	3.0759501
G4	23	386	WT	Plate_3	0.051279172	1.7148653
D3	1	128	WT	Plate_5	-2.928549	3.9853742
B4	5	219	WT	Plate_3_prime	3.2526226	4.8775215
C9	18	42	Null	Plate_3_prime	0.19765802	2.9446614
B10	5	155	Null	Plate_5	3.5545928	3.700303
C12	2	321	Null	Plate_3_prime	3.3645341	1.8302782
F8	6	557	HET	Plate_3	0.6295115	3.618225
C3	9	138	WT	Plate_3_prime	-0.16437924	2.4794137
G8	16	625	HET	Plate_3	0.47026157	-0.5753806
G6	25	125	HET	Plate_3_prime	0.7963407	4.14505
G11	2	250	Null	Plate_3	0.65343416	3.166242
G8	11	625	HET	Plate_3	-0.5786518	1.1647854
C11	18	154	Null	Plate_5	1.1425333	-1.4691237
F1	8	88	WT	Plate_5	1.1795822	2.4270418
D3	13	168	WT	Plate_3_prime	2.240649	2.4205358
G3	11	187	WT	Plate_3	1.0431408	-1.5630685
C2	18	137	WT	Plate_5	-1.1448323	4.9802055
D5	2	99	HET	Plate_5	0.3377545	2.1562798
D7	4	83	HET	Plate_5	2.6937473	2.3717935
G8	22	625	HET	Plate_3	-0.8245945	4.762449
D4	18	358	WT	Plate_3_prime	-0.8738839	2.619284
G3	20	187	WT	Plate_3	-0.5536961	5.050028
F9	13	71	Null	Plate_3	0.4654025	2.7882047
B9	12	71	Null	Plate_3	-0.6293351	4.623415
E11	9	331	Null	Plate_3	-0.04745944	4.4209003
G12	24	481	Null	Plate_3	-2.121665	4.574747
B2	17	139	WT	Plate_3	0.52692986	1.0480317
F11	3	329	Null	Plate_3	1.8548402	4.148986
C3	21	346	WT	Plate_3	2.7916229	5.5575294
C12	24	570	Null	Plate_3	-2.2011302	4.165108
D12	15	623	Null	Plate_3	2.5539784	5.0708485
B12	13	531	Null	Plate_3	-0.07563075	4.4508405
B7	14	257	HET	Plate_3	1.6572077	2.0633466
D10	13	157	Null	Plate_5	3.5768769	2.285917
G8	7	358	HET	Plate_3_prime	-0.16819745	4.686419
D5	10	99	HET	Plate_5	2.0254984	4.266654
G8	5	625	HET	Plate_3	2.624501	4.472071
D11	14	100	Null	Plate_3_prime	-0.61899513	6.140862
F3	1	185	WT	Plate_3	1.1348642	4.912824
C3	1	346	WT	Plate_3	3.222644	3.8772156
C12	20	321	Null	Plate_3_prime	-0.47398275	4.684837
D12	25	623	Null	Plate_3	-4.930853	2.31209
C12	22	570	Null	Plate_3	1.3870105	5.726369
C1	6	33	WT	Plate_3_prime	1.6140089	2.6115625
C12	22	570	Null	Plate_3	1.834533	5.675536
B4	2	559	WT	Plate_3	-0.78917134	1.0827084
F5	7	109	HET	Plate_5	0.75377434	5.6086845
G4	24	386	WT	Plate_3	0.21409339	0.5734328
E3	16	156	WT	Plate_3_prime	1.5672528	2.6739447
G12	24	481	Null	Plate_3	-1.6684638	4.548162
B3	1	297	WT	Plate_3	0.8536814	6.687083
G11	25	142	Null	Plate_3_prime	-0.85329175	3.9014835
G11	11	129	Null	Plate_5	2.5062983	4.9425645
D12	13	623	Null	Plate_3	1.2755095	5.901243
D11	15	100	Null	Plate_3_prime	0.58958596	2.282172
B4	20	219	WT	Plate_3_prime	0.7359418	3.1991894
E11	2	331	Null	Plate_3	1.1858606	4.483763
C4	24	666	WT	Plate_3	1.1720972	5.94984
C8	17	628	HET	Plate_3	1.2691036	2.379579
C6	1	71	HET	Plate_5	0.032674015	2.526342
C12	13	570	Null	Plate_3	-1.0682418	5.7218494
E1	16	54	WT	Plate_3	3.5173624	1.3662671
F8	5	557	HET	Plate_3	-2.6275	2.623117
B6	13	99	HET	Plate_5	2.7774644	2.1313663
D8	7	681	HET	Plate_3	-2.3423948	3.390359
G12	15	187	Null	Plate_3_prime	-0.2735812	2.1913195
B2	6	139	WT	Plate_3	3.6063747	3.9605515
D8	12	681	HET	Plate_3	2.0119638	5.302169
G10	13	129	Null	Plate_5	3.0034704	2.0322804
F11	10	329	Null	Plate_3	-0.60952884	4.2158527
C12	19	321	Null	Plate_3_prime	2.2749505	3.9178789
C2	3	137	WT	Plate_5	-0.7043562	3.3300695
F6	3	82	HET	Plate_5	-0.078683585	2.530985
D2	7	98	WT	Plate_5	-1.0036939	4.4740286
B4	17	219	WT	Plate_3_prime	3.00753	4.6773286
E1	6	101	WT	Plate_5	0.10363941	4.8059826
C10	22	45	Null	Plate_3_prime	1.8780888	3.1799884
G8	21	625	HET	Plate_3	3.5267482	4.1302466
D2	8	98	WT	Plate_5	0.16700025	2.9938266
C3	16	117	WT	Plate_5	-0.7470266	3.163562
F8	15	557	HET	Plate_3	-2.2737243	3.4472563
G5	1	61	HET	Plate_5	-1.2687063	1.4683077
B2	13	55	WT	Plate_3_prime	1.1716632	4.220034
D8	20	681	HET	Plate_3	-0.7755435	1.7943958
C8	17	85	HET	Plate_5	1.2452599	3.1341515
B6	17	104	HET	Plate_3_prime	1.6891798	3.9872546
B4	13	112	WT	Plate_5	1.9908174	4.834699
C8	8	628	HET	Plate_3	0.49973708	1.4116821
B9	5	71	Null	Plate_3	1.8979982	2.384298
C11	17	281	Null	Plate_3	0.19442555	4.967784
G10	17	117	Null	Plate_3	0.14477244	1.8718638
F4	19	438	WT	Plate_3	1.1370885	2.988025
G4	10	386	WT	Plate_3	1.6289172	4.8538547
G2	21	125	WT	Plate_5	-0.9129334	5.791604
F12	2	647	Null	Plate_3	-1.6939476	4.4957485
B8	3	797	HET	Plate_3	3.1518674	-0.00399065
D9	6	135	Null	Plate_5	1.5753142	5.6880674
D2	4	152	WT	Plate_3	-0.20143327	6.0964255
B1	5	79	WT	Plate_5	3.1640615	4.766774
E11	19	185	Null	Plate_5	-0.7334721	1.1374714
F4	25	284	WT	Plate_3_prime	-0.7915902	3.0481224
B11	7	279	Null	Plate_3	3.1218152	1.1927373
E8	17	59	HET	Plate_5	1.3389846	1.881192
G8	13	625	HET	Plate_3	-2.5317993	2.6722593
C4	20	666	WT	Plate_3	1.0565212	5.938628
C6	6	98	HET	Plate_3_prime	1.2685989	2.3751462
F3	3	92	WT	Plate_5	-0.65705234	1.5838766
F7	20	40	HET	Plate_3_prime	2.6466851	3.1437593
C7	24	54	HET	Plate_3_prime	-0.15104146	3.7210042
B8	6	797	HET	Plate_3	-2.4429445	2.7113314
D7	23	235	HET	Plate_3	0.7001478	4.0909443
C7	12	331	HET	Plate_3	0.12024153	5.0965304
G8	19	625	HET	Plate_3	-0.12350753	1.1890622
F10	21	150	Null	Plate_3	0.74455	5.0083213
B3	15	297	WT	Plate_3	2.7886062	5.135224
G8	25	358	HET	Plate_3_prime	0.28478715	-0.57729477
F7	7	387	HET	Plate_3	-0.8131006	4.3816185
C7	13	100	HET	Plate_5	-0.5812671	1.3077731
C8	17	628	HET	Plate_3	1.2747757	3.4842434
D12	24	623	Null	Plate_3	-1.190915	3.9162037
G11	24	142	Null	Plate_3_prime	1.2456437	5.3944044
D12	24	193	Null	Plate_3_prime	0.33835724	2.9587092
F2	20	91	WT	Plate_3_prime	0.34464648	3.9390953
B7	6	257	HET	Plate_3	-0.23507059	3.049939
C4	7	666	WT	Plate_3	3.2526367	-0.06175988
G2	23	94	WT	Plate_3_prime	1.204183	3.82496
G7	4	226	HET	Plate_3	-0.43841067	1.5973575
F12	16	647	Null	Plate_3	-0.76183295	1.379116
E7	25	11	HET	Plate_3	13.417303	-0.7562717
C2	10	137	WT	Plate_5	-0.76810557	4.6022778
D3	16	128	WT	Plate_5	0.15125737	5.29168
G5	23	66	HET	Plate_3_prime	1.0360088	5.7484455
G11	8	129	Null	Plate_5	-1.1984031	4.9087143
F7	19	387	HET	Plate_3	3.354607	3.5767617
G4	22	388	WT	Plate_3_prime	-0.42301708	2.7681642
F10	23	66	Null	Plate_3_prime	0.25144714	2.8912275
E5	19	85	HET	Plate_3	2.8098469	3.3847635
F12	13	647	Null	Plate_3	-5.125593	2.247398
D8	17	681	HET	Plate_3	-1.4227451	3.2617035
B10	2	155	Null	Plate_5	0.69349885	2.6445525
G4	17	388	WT	Plate_3_prime	-0.06488657	4.134042
D11	13	178	Null	Plate_5	1.1136897	0.4162468
G12	7	481	Null	Plate_3	0.13710031	2.724528
F4	9	438	WT	Plate_3	-0.85064626	3.0385838
D4	11	636	WT	Plate_3	-1.4676228	3.9084759
B4	5	219	WT	Plate_3_prime	0.35304555	4.9803147
G8	4	625	HET	Plate_3	0.02094255	6.1234574
D2	7	152	WT	Plate_3	1.0826352	3.175338
G12	13	481	Null	Plate_3	-0.08424971	3.690799
G7	5	94	HET	Plate_5	0.69818634	0.2365828
D4	13	358	WT	Plate_3_prime	2.853668	4.930916
E7	14	103	HET	Plate_5	1.1762823	4.1875386
C4	11	666	WT	Plate_3	-0.4569642	1.1534271
F7	15	40	HET	Plate_3_prime	2.4238555	5.3566327
C7	5	331	HET	Plate_3	-0.6077204	4.212071
G7	8	94	HET	Plate_5	1.8828287	2.234239
C4	10	666	WT	Plate_3	1.3314139	5.9380956
D4	1	636	WT	Plate_3	1.431526	-1.8887278
C11	21	281	Null	Plate_3	-0.7561913	4.93254
E12	25	607	Null	Plate_3	0.71764874	5.9774733
G6	1	125	HET	Plate_3_prime	0.6195523	-1.2468535
D4	12	358	WT	Plate_3_prime	0.99086595	4.8930955
C7	4	100	HET	Plate_5	0.88586545	5.6939554
D8	15	681	HET	Plate_3	-1.0925211	1.8760493
D4	24	358	WT	Plate_3_prime	2.3732252	5.8450823
D12	9	193	Null	Plate_3_prime	-2.749402	4.0256014
B12	9	200	Null	Plate_3_prime	-0.67373365	5.5804048
G9	16	149	Null	Plate_5	0.57065886	5.2362285
F11	16	329	Null	Plate_3	0.8022687	4.701164
D11	19	100	Null	Plate_3_prime	0.8363545	-0.5422695
B2	15	139	WT	Plate_3	0.103276394	4.7383986
B9	6	173	Null	Plate_5	1.1247795	5.43875
D11	13	216	Null	Plate_3	2.008531	3.968973
C2	6	137	WT	Plate_5	0.66549206	5.2849045
C4	6	666	WT	Plate_3	1.902816	5.444733
E11	16	185	Null	Plate_5	1.6150419	1.5417613
G6	17	79	HET	Plate_5	0.72608393	4.260723
F6	3	141	HET	Plate_3	0.6560147	-1.1038387
F4	10	438	WT	Plate_3	0.051390156	0.86026704
F12	14	125	Null	Plate_5	-0.43088475	3.7503166
C11	21	281	Null	Plate_3	-0.008874812	-0.09942692
E6	5	66	HET	Plate_5	-1.1718959	3.9682124
B4	23	219	WT	Plate_3_prime	-0.13146783	2.633914
D12	8	623	Null	Plate_3	-1.8571659	2.3311005
E2	19	102	WT	Plate_5	-0.25313407	5.1497774
D8	9	681	HET	Plate_3	-0.66502917	1.7887306
B12	1	148	Null	Plate_5	-0.46249384	3.5879877
D3	23	305	WT	Plate_3	0.9248286	2.470995
G11	19	142	Null	Plate_3_prime	-0.5017948	0.83620864
D5	21	99	HET	Plate_5	0.049424246	4.350745
D6	13	76	HET	Plate_5	2.728693	5.356183
C8	21	628	HET	Plate_3	-0.7024674	4.7377343
B2	2	139	WT	Plate_3	3.4946992	4.4941955
F10	25	66	Null	Plate_3_prime	3.2237577	0.08550943
C10	7	125	Null	Plate_5	-0.89424276	3.9730694
F10	5	152	Null	Plate_5	3.346376	1.9976977
B7	22	257	HET	Plate_3	-0.2468495	3.3651125
C11	23	54	Null	Plate_3_prime	0.5648902	1.8076273
D4	19	358	WT	Plate_3_prime	-1.7152119	4.3195596
C5	6	78	HET	Plate_5	-1.1365211	2.6010377
D11	19	216	Null	Plate_3	2.8360536	3.2806008
D4	20	358	WT	Plate_3_prime	1.8332886	4.466241
C11	18	281	Null	Plate_3	-0.054365806	5.9427843
F4	14	438	WT	Plate_3	0.25240904	6.0715923
