Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
C11	17	95	WT	Plate_4	13.76498	7.058684
B3	22	133	WT	Plate_4	10.511924	4.53261
B11	8	101	WT	Plate_4	12.128872	6.5756884
D8	14	96	Null	Plate_4	9.357377	3.473488
G3	6	150	WT	Plate_4	13.631996	7.3040504
G7	17	146	WT	Plate_4	15.839249	5.1706095
B6	4	102	WT	Plate_4	10.410367	4.064264
E7	15	142	WT	Plate_4	11.730463	5.2710414
E11	24	145	WT	Plate_4	14.034821	5.34038
G3	17	150	WT	Plate_4	15.1127615	6.80543
E8	8	131	WT	Plate_4	11.414162	7.1723437
E8	4	131	WT	Plate_4	13.958957	2.1245162
F6	19	139	WT	Plate_4	14.325433	3.283007
D10	20	103	WT	Plate_4	13.184524	7.5493035
F5	15	140	WT	Plate_4	15.42165	3.4972699
G6	6	114	WT	Plate_4	13.039475	6.551229
B8	4	125	WT	Plate_4	12.51469	3.910529
F11	9	114	Null	Plate_4	13.163722	7.1846457
B2	21	111	WT	Plate_4	14.53704	3.0735943
G10	24	121	WT	Plate_4	13.172664	4.102523
B10	3	83	WT	Plate_4	11.9598055	3.1242058
E6	19	124	WT	Plate_4	12.624888	6.7702985
F2	14	136	WT	Plate_4	13.172848	5.4339123
C2	9	140	Null	Plate_4	13.622691	2.8790126
F10	13	154	WT	Plate_4	15.408481	5.8649154
F11	18	114	Null	Plate_4	13.016712	8.028876
F6	10	139	WT	Plate_4	14.673798	6.30189
C2	25	140	Null	Plate_4	11.873593	5.2170386
F3	17	117	WT	Plate_4	13.461766	2.7519307
D4	5	144	WT	Plate_4	11.597421	7.0055
E8	12	131	WT	Plate_4	11.968453	5.6581793
E6	6	124	WT	Plate_4	13.99861	2.9419482
B9	1	132	WT	Plate_4	12.019721	5.4127545
E4	14	192	WT	Plate_4	9.832438	3.5436068
E11	21	145	WT	Plate_4	13.778937	1.8013034
B2	1	111	WT	Plate_4	14.14777	4.3312864
B10	20	83	WT	Plate_4	13.212926	7.4750075
E4	9	192	WT	Plate_4	14.325714	7.5360937
G11	18	118	Null	Plate_4	14.777627	6.663449
F11	13	114	Null	Plate_4	14.335533	4.1378655
G2	17	159	WT	Plate_4	11.979703	4.3614316
C6	21	67	WT	Plate_4	12.954813	3.2045271
C3	3	112	WT	Plate_4	11.833799	5.3934026
D8	20	96	Null	Plate_4	12.017163	6.562319
E9	10	113	WT	Plate_4	12.647657	2.2095277
G9	1	148	WT	Plate_4	8.831792	3.1370347
B4	7	97	WT	Plate_4	9.768588	8.89797
F4	9	127	WT	Plate_4	12.727756	7.910191
B3	23	133	WT	Plate_4	11.358169	4.1517067
C2	8	140	Null	Plate_4	15.289699	5.7321076
G6	13	114	WT	Plate_4	11.924429	5.4561987
E2	19	113	WT	Plate_4	10.102735	3.7626717
E11	5	145	WT	Plate_4	13.880545	7.9397044
F8	23	170	WT	Plate_4	13.750973	3.4456427
G6	21	114	WT	Plate_4	12.722791	4.6167154
F11	25	114	Null	Plate_4	13.095077	5.891193
B5	18	124	WT	Plate_4	11.604062	6.1432924
E11	8	145	WT	Plate_4	13.060492	7.7447147
C4	18	102	WT	Plate_4	11.673966	6.979724
B3	19	133	WT	Plate_4	12.991131	5.479
B5	4	124	WT	Plate_4	9.21924	3.3736553
B3	1	133	WT	Plate_4	12.2398815	6.118655
E7	13	142	WT	Plate_4	9.68442	3.0739243
E4	23	192	WT	Plate_4	9.962741	8.752375
G11	22	118	Null	Plate_4	13.980528	6.194455
F9	6	149	WT	Plate_4	14.315506	7.4549494
B9	3	132	WT	Plate_4	12.070125	3.1465104
F3	13	117	WT	Plate_4	11.964889	5.603749
B6	18	102	WT	Plate_4	15.414484	2.9453592
B9	21	132	WT	Plate_4	12.414534	5.1370535
F9	5	149	WT	Plate_4	13.978548	2.56538
C11	17	95	WT	Plate_4	13.362766	6.2976294
F9	22	149	WT	Plate_4	15.15393	4.9430184
C9	6	91	WT	Plate_4	11.41134	7.2227416
B6	5	102	WT	Plate_4	14.488466	5.0263233
D6	16	126	WT	Plate_4	11.163622	7.475261
D5	14	90	Null	Plate_4	13.001781	7.1190686
B10	2	83	WT	Plate_4	13.297234	5.6664896
C8	9	96	Null	Plate_4	12.243941	7.1425877
F9	11	149	WT	Plate_4	12.682885	3.0153925
B10	8	83	WT	Plate_4	11.887746	7.5062985
C4	10	102	WT	Plate_4	12.378033	5.7410984
F9	22	149	WT	Plate_4	15.016406	6.058264
C6	6	67	WT	Plate_4	13.252044	2.886815
F8	14	170	WT	Plate_4	15.567656	4.8973866
B2	1	111	WT	Plate_4	14.724568	4.7688503
B3	14	133	WT	Plate_4	12.695784	4.0088983
G11	11	118	Null	Plate_4	13.523226	4.2550216
C8	9	96	Null	Plate_4	12.987034	5.267375
F3	1	117	WT	Plate_4	13.394019	4.403295
F4	9	127	WT	Plate_4	11.211042	7.1958838
C7	16	98	WT	Plate_4	11.373687	4.2774506
D3	21	144	WT	Plate_4	10.868114	4.6228805
F5	21	140	WT	Plate_4	14.171742	8.022504
G2	6	159	WT	Plate_4	15.441208	4.52733
G3	17	150	WT	Plate_4	15.739809	4.9727397
C5	25	111	Null	Plate_4	13.507574	7.2267323
B5	9	124	WT	Plate_4	12.036821	4.526036
D9	17	97	WT	Plate_4	11.348464	4.130471
F9	1	149	WT	Plate_4	12.01921	4.5310197
F6	19	139	WT	Plate_4	12.604253	7.8532763
G3	15	150	WT	Plate_4	15.653018	4.5418983
G2	2	159	WT	Plate_4	10.469033	4.2140975
F4	4	127	WT	Plate_4	12.108241	7.519152
E7	3	142	WT	Plate_4	12.989787	3.579163
F2	15	136	WT	Plate_4	15.889993	5.1015882
E11	11	145	WT	Plate_4	14.274651	4.633736
D10	8	103	WT	Plate_4	12.490175	3.4416687
B4	13	97	WT	Plate_4	15.664213	4.9881797
E5	24	136	WT	Plate_4	15.410332	2.987556
F6	24	139	WT	Plate_4	14.459166	5.381396
F5	1	140	WT	Plate_4	15.098269	4.033989
B6	24	102	WT	Plate_4	12.411353	6.725539
F10	10	154	WT	Plate_4	11.15815	5.3401513
G9	3	148	WT	Plate_4	15.328634	4.553432
D8	20	96	Null	Plate_4	14.161138	5.7116876
F7	7	157	WT	Plate_4	14.77745	5.9655905
G4	2	176	WT	Plate_4	14.32	6.001264
G7	16	146	WT	Plate_4	15.123717	4.107196
D4	17	144	WT	Plate_4	14.324625	5.432853
E3	12	124	WT	Plate_4	13.042692	3.866462
C2	15	140	Null	Plate_4	15.193488	3.6739886
B7	2	124	WT	Plate_4	13.905988	7.4773183
G6	20	114	WT	Plate_4	12.668044	7.667122
C4	2	102	WT	Plate_4	15.421962	3.4772239
F10	17	154	WT	Plate_4	15.734606	4.5896244
G3	24	150	WT	Plate_4	14.721576	5.473848
D6	20	126	WT	Plate_4	11.471829	6.739428
D11	4	138	WT	Plate_4	14.545026	4.1355042
B9	17	132	WT	Plate_4	11.117691	1.8420963
F6	6	139	WT	Plate_4	14.159812	4.068192
D6	17	126	WT	Plate_4	11.647652	5.2791853
F11	25	114	Null	Plate_4	14.126229	6.8333893
B2	1	111	WT	Plate_4	13.203172	6.257033
C3	6	112	WT	Plate_4	11.969864	6.930666
E7	18	142	WT	Plate_4	14.086727	4.9222827
C4	8	102	WT	Plate_4	11.84835	7.132254
B3	17	133	WT	Plate_4	15.309817	2.7468944
B5	12	124	WT	Plate_4	13.7273245	1.7503113
B3	19	133	WT	Plate_4	14.859289	3.4535794
G5	6	133	WT	Plate_4	14.902186	2.8523734
D5	20	90	Null	Plate_4	13.478766	7.2919183
C6	24	67	WT	Plate_4	12.976172	7.7971516
F10	1	154	WT	Plate_4	12.781659	5.2782216
G3	17	150	WT	Plate_4	12.855741	6.897688
E2	19	113	WT	Plate_4	13.995908	3.6511927
G2	22	159	WT	Plate_4	14.0234	8.151345
B6	4	102	WT	Plate_4	12.663784	2.9874349
E10	17	88	WT	Plate_4	15.47815	2.6984787
C7	8	98	WT	Plate_4	10.934573	6.8879957
G7	24	146	WT	Plate_4	12.630665	7.9116035
G8	5	126	WT	Plate_4	11.681064	5.709467
D6	19	126	WT	Plate_4	11.15494	1.9841669
B6	9	102	WT	Plate_4	12.06878	6.204525
E9	4	113	WT	Plate_4	13.542427	6.8817167
C3	22	112	WT	Plate_4	15.501354	3.8101506
C8	8	96	Null	Plate_4	15.086373	3.449386
B2	1	111	WT	Plate_4	15.90194	4.6198626
C5	7	111	Null	Plate_4	12.063211	2.9033186
F4	7	127	WT	Plate_4	15.342653	5.108006
G2	20	159	WT	Plate_4	15.17593	6.062042
B2	22	111	WT	Plate_4	12.267719	7.463888
E4	13	192	WT	Plate_4	11.123016	3.7366703
D3	2	144	WT	Plate_4	10.5920925	4.2077622
B6	9	102	WT	Plate_4	13.319934	6.0746884
C4	13	102	WT	Plate_4	14.429577	3.6460679
E8	21	131	WT	Plate_4	14.524525	2.4858048
G5	4	133	WT	Plate_4	14.304528	4.596261
G7	15	146	WT	Plate_4	15.099366	5.2650843
F8	14	170	WT	Plate_4	12.560998	6.3010397
F2	10	136	WT	Plate_4	13.471153	6.389949
D4	9	144	WT	Plate_4	15.307132	3.6110308
D10	2	103	WT	Plate_4	13.534893	6.826498
C7	8	98	WT	Plate_4	11.051859	4.948328
C7	22	98	WT	Plate_4	14.351332	2.2295744
E11	22	145	WT	Plate_4	14.888091	5.1751676
B5	4	124	WT	Plate_4	10.315381	3.6927097
F4	6	127	WT	Plate_4	12.767291	6.248695
E8	19	131	WT	Plate_4	13.938627	2.5291882
E3	13	124	WT	Plate_4	11.607198	3.8052318
C9	15	91	WT	Plate_4	11.688657	5.9869585
B10	6	83	WT	Plate_4	15.572191	4.4361787
B6	6	102	WT	Plate_4	13.5372305	6.4045525
F4	20	127	WT	Plate_4	13.132572	7.899536
E3	5	124	WT	Plate_4	11.111276	4.6952147
D9	9	97	WT	Plate_4	12.175434	5.842088
F8	7	170	WT	Plate_4	15.748626	5.522602
B3	5	133	WT	Plate_4	13.938884	1.9425155
F9	6	149	WT	Plate_4	14.72897	5.8171244
D11	24	138	WT	Plate_4	10.40294	3.6076965
F11	17	114	Null	Plate_4	14.590833	5.4860144
D8	21	96	Null	Plate_4	14.946828	6.6984596
G5	6	133	WT	Plate_4	15.427529	4.7644825
C11	5	95	WT	Plate_4	9.237322	3.346414
F10	22	154	WT	Plate_4	14.626072	6.896178
F5	5	140	WT	Plate_4	9.979438	3.449228
D7	4	125	WT	Plate_4	12.338651	6.516745
G11	3	118	Null	Plate_4	15.012152	5.822483
F10	5	154	WT	Plate_4	15.022864	3.2779212
G6	23	114	WT	Plate_4	11.975999	5.3166647
F8	10	170	WT	Plate_4	13.9852495	6.9083858
E4	13	192	WT	Plate_4	14.970609	2.6802406
E5	23	136	WT	Plate_4	12.681636	2.925094
D11	5	138	WT	Plate_4	13.658375	2.4187524
E3	1	124	WT	Plate_4	12.122926	3.9866896
B10	10	83	WT	Plate_4	11.897243	3.6168952
G4	5	176	WT	Plate_4	12.833414	7.6340904
G8	24	126	WT	Plate_4	15.3461895	5.8270593
B3	1	133	WT	Plate_4	14.595924	5.7692018
F8	18	170	WT	Plate_4	15.027244	4.5302386
D4	7	144	WT	Plate_4	10.550041	4.090501
F9	13	149	WT	Plate_4	12.658754	8.242234
C2	10	140	Null	Plate_4	13.705289	7.8092775
F9	9	149	WT	Plate_4	15.178731	3.7803645
D3	10	144	WT	Plate_4	15.147235	2.8084688
D3	2	144	WT	Plate_4	11.4882345	4.7255588
B8	21	125	WT	Plate_4	15.473991	4.0855403
E4	18	192	WT	Plate_4	10.888175	6.9371386
D6	6	126	WT	Plate_4	12.563482	7.1648183
D8	11	96	Null	Plate_4	13.738937	2.0414956
G10	4	121	WT	Plate_4	14.701338	3.577097
G8	8	126	WT	Plate_4	11.559609	6.511682
B4	8	97	WT	Plate_4	15.409315	2.777523
E9	20	113	WT	Plate_4	11.595777	7.555044
C2	3	140	Null	Plate_4	9.527883	3.440491
C10	22	90	WT	Plate_4	13.083657	2.4642308
E4	8	192	WT	Plate_4	12.043646	4.180822
D8	20	96	Null	Plate_4	11.786297	5.3478894
E4	18	192	WT	Plate_4	11.675094	6.2303367
G2	23	159	WT	Plate_4	12.380175	7.51495
D2	8	69	Null	Plate_4	14.091752	5.728552
D6	8	126	WT	Plate_4	11.8267975	6.5020714
D3	14	144	WT	Plate_4	13.222683	8.059883
F3	12	117	WT	Plate_4	13.009094	7.3004713
E11	13	145	WT	Plate_4	13.857089	3.9857085
E8	12	131	WT	Plate_4	11.083921	7.4150844
D8	1	96	Null	Plate_4	13.355318	8.217796
F4	4	127	WT	Plate_4	13.978775	5.194429
E7	8	142	WT	Plate_4	13.950233	5.381155
G7	6	146	WT	Plate_4	14.349632	7.384907
B8	12	125	WT	Plate_4	13.107434	2.782644
D2	4	69	Null	Plate_4	15.046492	4.9950056
F2	5	136	WT	Plate_4	12.456679	7.9850607
B10	6	83	WT	Plate_4	15.09427	6.8987813
E10	2	88	WT	Plate_4	13.528558	8.108784
F9	10	149	WT	Plate_4	15.900619	5.935277
D4	6	144	WT	Plate_4	13.853031	2.5982249
F10	9	154	WT	Plate_4	14.531428	2.3841772
E6	18	124	WT	Plate_4	12.645707	5.9070487
E5	21	136	WT	Plate_4	11.391891	4.3132052
F5	18	140	WT	Plate_4	14.166669	7.7333703
E6	10	124	WT	Plate_4	12.815187	6.6705303
C10	16	90	WT	Plate_4	15.514381	3.0056105
F10	21	154	WT	Plate_4	13.814003	5.832118
G4	4	176	WT	Plate_4	14.565185	2.2174215
F5	2	140	WT	Plate_4	12.862027	6.441369
B3	22	133	WT	Plate_4	14.603879	4.0658917
G8	17	126	WT	Plate_4	14.917012	3.5647936
G9	23	148	WT	Plate_4	14.422787	6.5077057
G9	16	148	WT	Plate_4	14.472836	6.62618
C5	9	111	Null	Plate_4	12.573375	5.9847465
E8	24	131	WT	Plate_4	13.951946	3.8982384
C2	7	140	Null	Plate_4	14.006585	8.154603
E3	18	124	WT	Plate_4	12.038644	4.6648197
D11	3	138	WT	Plate_4	11.13825	6.1674566
G2	21	159	WT	Plate_4	15.6503105	4.661962
F4	5	127	WT	Plate_4	11.161339	1.9000816
C5	9	111	Null	Plate_4	9.173593	3.2201843
E2	9	113	WT	Plate_4	11.993096	8.074373
D4	5	144	WT	Plate_4	12.344379	7.9084897
F2	14	136	WT	Plate_4	13.910339	4.378204
F7	20	157	WT	Plate_4	13.943521	3.2827148
F6	15	139	WT	Plate_4	11.524323	3.5398693
D6	1	126	WT	Plate_4	11.238402	3.886381
F10	5	154	WT	Plate_4	15.096722	4.0895424
F11	6	114	Null	Plate_4	13.020541	6.3479514
D9	7	97	WT	Plate_4	12.027804	6.504894
D6	7	126	WT	Plate_4	13.394166	4.8589163
G3	12	150	WT	Plate_4	11.365902	4.023411
D9	12	97	WT	Plate_4	12.622394	7.670463
G9	13	148	WT	Plate_4	14.0893755	6.9519067
G9	13	148	WT	Plate_4	14.001426	5.5221295
F8	2	170	WT	Plate_4	9.584069	3.4588492
E4	24	192	WT	Plate_4	14.207532	4.330905
G8	2	126	WT	Plate_4	13.942791	6.128006
E5	14	136	WT	Plate_4	11.427623	7.291316
F2	3	136	WT	Plate_4	14.440717	3.3108792
F8	13	170	WT	Plate_4	14.867647	4.033747
E4	4	192	WT	Plate_4	12.273285	4.913065
D2	22	69	Null	Plate_4	15.377631	3.3045294
F3	11	117	WT	Plate_4	13.201155	6.962041
F5	14	140	WT	Plate_4	14.03317	7.774309
F5	2	140	WT	Plate_4	13.29912	6.649397
D3	12	144	WT	Plate_4	11.287699	5.477242
F9	9	149	WT	Plate_4	15.128092	3.4640837
D3	17	144	WT	Plate_4	12.908228	7.6655173
C9	10	91	WT	Plate_4	14.260266	4.2435517
B6	10	102	WT	Plate_4	14.2490225	2.5812414
C11	2	95	WT	Plate_4	12.282038	4.0647616
E4	14	192	WT	Plate_4	13.1676035	5.7878313
G8	10	126	WT	Plate_4	14.414611	6.753863
F9	8	149	WT	Plate_4	15.356469	5.1249294
B2	24	111	WT	Plate_4	13.397977	6.5845513
F6	14	139	WT	Plate_4	14.2710285	7.546888
D3	4	144	WT	Plate_4	13.525447	4.8471193
E10	8	88	WT	Plate_4	11.353806	4.1280503
B6	23	102	WT	Plate_4	14.897503	4.3404794
B7	6	124	WT	Plate_4	12.752892	5.538211
D11	16	138	WT	Plate_4	12.178484	4.548312
C5	2	111	Null	Plate_4	12.35432	6.0092106
E4	5	192	WT	Plate_4	11.277182	2.2124662
F7	4	157	WT	Plate_4	12.528433	8.276365
B10	4	83	WT	Plate_4	11.996053	7.3571773
D6	15	126	WT	Plate_4	14.17436	5.315344
E7	8	142	WT	Plate_4	12.554544	5.663891
G7	1	146	WT	Plate_4	14.136448	5.996676
F5	7	140	WT	Plate_4	11.300377	5.762201
E11	13	145	WT	Plate_4	13.95373	5.348913
B7	12	124	WT	Plate_4	12.920705	2.7362714
F8	4	170	WT	Plate_4	11.59929	4.6503515
E9	13	113	WT	Plate_4	13.860325	1.8793223
B9	17	132	WT	Plate_4	11.601414	3.7051344
C5	20	111	Null	Plate_4	11.143845	6.936167
F3	2	117	WT	Plate_4	11.3752365	4.335754
F5	3	140	WT	Plate_4	13.658954	6.366996
E2	8	113	WT	Plate_4	12.054444	6.032075
E3	13	124	WT	Plate_4	11.636146	7.336613
F6	8	139	WT	Plate_4	10.587347	3.996038
F10	4	154	WT	Plate_4	13.462538	4.8426876
D4	25	144	WT	Plate_4	14.730091	5.975337
C3	21	112	WT	Plate_4	13.009105	2.3970635
B4	16	97	WT	Plate_4	14.081834	4.1002526
F7	21	157	WT	Plate_4	15.202881	2.935746
E2	7	113	WT	Plate_4	9.16446	3.2689812
B4	10	97	WT	Plate_4	12.850419	4.3368454
G3	9	150	WT	Plate_4	15.672271	4.9804635
G6	11	114	WT	Plate_4	13.481247	8.034882
B9	5	132	WT	Plate_4	14.28946	5.1371903
D3	8	144	WT	Plate_4	15.770321	4.80553
G10	13	121	WT	Plate_4	15.699071	4.4247813
G6	1	114	WT	Plate_4	15.114124	7.058738
B3	12	133	WT	Plate_4	11.418727	5.4785414
D4	13	144	WT	Plate_4	14.819329	2.4389145
E11	25	145	WT	Plate_4	12.342742	7.7152147
F11	10	114	Null	Plate_4	15.531876	4.4069824
F7	18	157	WT	Plate_4	14.807207	5.8134875
F9	14	149	WT	Plate_4	15.485115	6.0713997
G4	13	176	WT	Plate_4	15.726566	5.5949507
G8	6	126	WT	Plate_4	12.084594	4.52553
C2	13	140	Null	Plate_4	15.603977	4.520265
E2	5	113	WT	Plate_4	13.007449	5.868233
D10	19	103	WT	Plate_4	13.568772	6.2808433
D3	9	144	WT	Plate_4	11.413063	5.1231904
G11	13	118	Null	Plate_4	13.705833	4.2802243
D6	19	126	WT	Plate_4	11.836226	5.4959664
F4	22	127	WT	Plate_4	14.215286	4.2619557
E4	17	192	WT	Plate_4	13.037847	6.9125624
B3	22	133	WT	Plate_4	12.107966	7.613429
G10	15	121	WT	Plate_4	13.070677	7.4731646
B2	12	111	WT	Plate_4	15.206316	4.3018193
D10	13	103	WT	Plate_4	13.214316	6.454143
D4	24	144	WT	Plate_4	15.139151	5.9203725
D10	12	103	WT	Plate_4	12.501651	6.440963
B10	11	83	WT	Plate_4	15.523012	3.176311
B2	1	111	WT	Plate_4	12.659159	5.2657576
D7	6	125	WT	Plate_4	12.699908	3.486284
E10	15	88	WT	Plate_4	13.468887	4.277567
B6	5	102	WT	Plate_4	13.135325	6.6694
D11	14	138	WT	Plate_4	13.792182	6.8853145
G8	5	126	WT	Plate_4	9.75814	3.774404
E8	22	131	WT	Plate_4	13.761936	6.6825185
G10	1	121	WT	Plate_4	15.417689	4.1658688
C7	24	98	WT	Plate_4	13.967226	1.9255104
E4	9	192	WT	Plate_4	13.03776	3.4573696
E8	21	131	WT	Plate_4	13.719904	2.5593164
E8	8	131	WT	Plate_4	11.497862	5.603975
G4	14	176	WT	Plate_4	13.122307	7.565636
E7	11	142	WT	Plate_4	9.947794	8.758218
G3	2	150	WT	Plate_4	15.393202	3.582327
F9	1	149	WT	Plate_4	11.111615	4.1815634
G11	3	118	Null	Plate_4	13.882081	7.864789
G2	10	159	WT	Plate_4	14.433732	7.151114
B5	23	124	WT	Plate_4	12.727091	5.452716
B6	14	102	WT	Plate_4	12.728077	3.020499
E5	23	136	WT	Plate_4	12.820986	5.68699
G10	6	121	WT	Plate_4	15.480218	4.433212
B5	20	124	WT	Plate_4	12.821129	4.490622
F7	3	157	WT	Plate_4	12.887929	7.5276814
E7	11	142	WT	Plate_4	14.016729	1.8623435
E7	5	142	WT	Plate_4	14.157248	5.82906
D8	1	96	Null	Plate_4	13.268288	5.8455687
F7	22	157	WT	Plate_4	13.926299	5.482197
F8	13	170	WT	Plate_4	15.326955	5.1872025
D2	8	69	Null	Plate_4	15.27809	4.2801423
E6	11	124	WT	Plate_4	13.032098	7.873945
F10	21	154	WT	Plate_4	14.54425	4.659107
E10	11	88	WT	Plate_4	11.550615	4.047754
G9	17	148	WT	Plate_4	13.183887	5.715154
F11	8	114	Null	Plate_4	11.265616	6.1078296
G5	8	133	WT	Plate_4	11.188699	2.2499154
F2	15	136	WT	Plate_4	14.135211	6.7432523
G5	10	133	WT	Plate_4	12.086327	7.3716965
D5	17	90	Null	Plate_4	12.868167	5.9425917
E3	14	124	WT	Plate_4	13.41083	5.774317
G5	8	133	WT	Plate_4	14.288588	7.7983537
B10	19	83	WT	Plate_4	15.625042	4.047633
D7	18	125	WT	Plate_4	13.381742	3.6879945
F3	8	117	WT	Plate_4	14.667607	2.7577772
F5	14	140	WT	Plate_4	14.098335	7.634134
E11	2	145	WT	Plate_4	14.311932	4.1609993
D6	17	126	WT	Plate_4	11.315223	6.258751
B8	21	125	WT	Plate_4	13.019533	6.446991
F10	17	154	WT	Plate_4	15.21293	6.681282
B4	4	97	WT	Plate_4	13.961431	3.3304439
E11	23	145	WT	Plate_4	13.111063	5.0257764
F4	19	127	WT	Plate_4	13.3160095	4.8620844
D4	16	144	WT	Plate_4	12.972777	4.899174
B7	6	124	WT	Plate_4	13.727698	6.7054987
G5	6	133	WT	Plate_4	12.915031	6.40093
G10	11	121	WT	Plate_4	11.220715	2.1070037
G10	23	121	WT	Plate_4	15.267004	5.2971296
B7	6	124	WT	Plate_4	11.741008	7.304478
E8	11	131	WT	Plate_4	12.669944	2.5348763
G11	15	118	Null	Plate_4	15.27682	6.1432395
C10	16	90	WT	Plate_4	14.473829	4.6161594
G3	2	150	WT	Plate_4	15.157626	5.0368066
D11	15	138	WT	Plate_4	12.901672	7.255492
F7	14	157	WT	Plate_4	15.213535	5.818575
D3	21	144	WT	Plate_4	11.087644	5.4041014
E6	9	124	WT	Plate_4	14.10842	5.4931045
C5	9	111	Null	Plate_4	15.503223	3.0232844
G4	22	176	WT	Plate_4	14.215542	4.1919413
G3	8	150	WT	Plate_4	15.334912	3.2413
D3	5	144	WT	Plate_4	13.129506	1.9709125
E7	13	142	WT	Plate_4	13.703612	6.0009813
B6	3	102	WT	Plate_4	13.758332	3.0118299
E7	12	142	WT	Plate_4	15.526993	5.8105826
G2	15	159	WT	Plate_4	14.738384	5.5508037
E10	17	88	WT	Plate_4	11.614758	3.3915923
D11	16	138	WT	Plate_4	13.222358	4.5816092
E11	8	145	WT	Plate_4	14.821519	3.1429229
C9	10	91	WT	Plate_4	14.952896	3.7666795
F2	21	136	WT	Plate_4	13.600058	1.9744157
E4	22	192	WT	Plate_4	10.684229	5.1033955
E9	16	113	WT	Plate_4	14.055508	3.5724435
B8	2	125	WT	Plate_4	10.626985	4.170387
F3	7	117	WT	Plate_4	9.832302	8.844544
E8	3	131	WT	Plate_4	11.759019	4.073749
F6	20	139	WT	Plate_4	14.798625	5.440628
G5	3	133	WT	Plate_4	12.826317	4.9934883
C2	3	140	Null	Plate_4	12.147441	5.2629557
E7	8	142	WT	Plate_4	12.657061	7.9683323
G8	17	126	WT	Plate_4	14.12335	7.798156
E4	7	192	WT	Plate_4	13.544325	5.140543
G5	1	133	WT	Plate_4	13.861132	3.1593237
E9	15	113	WT	Plate_4	12.130225	6.246073
C6	20	67	WT	Plate_4	14.705722	2.6493957
G11	5	118	Null	Plate_4	13.7842865	1.9657456
G9	17	148	WT	Plate_4	15.467272	3.7100594
F9	20	149	WT	Plate_4	14.4607935	6.229391
B7	13	124	WT	Plate_4	14.192292	3.5318592
D6	20	126	WT	Plate_4	13.319798	6.544583
D3	6	144	WT	Plate_4	13.040471	7.6159143
G3	12	150	WT	Plate_4	13.933019	4.281142
E11	17	145	WT	Plate_4	13.360479	4.6032505
B4	11	97	WT	Plate_4	13.599436	7.254369
D11	22	138	WT	Plate_4	14.323822	4.10221
F10	8	154	WT	Plate_4	14.152589	7.601473
C7	19	98	WT	Plate_4	15.366253	2.989293
E3	1	124	WT	Plate_4	13.150432	6.6076684
C9	7	91	WT	Plate_4	11.574787	3.4965332
F5	12	140	WT	Plate_4	12.061115	7.5815125
D3	9	144	WT	Plate_4	10.56453	4.4338956
G6	14	114	WT	Plate_4	14.866026	3.9982688
G10	19	121	WT	Plate_4	13.138116	8.259798
F7	21	157	WT	Plate_4	13.029195	6.407941
F3	3	117	WT	Plate_4	11.2048025	7.4323363
G3	22	150	WT	Plate_4	13.311806	6.679593
F7	20	157	WT	Plate_4	15.573979	3.706496
D4	7	144	WT	Plate_4	10.880151	5.2933164
G9	10	148	WT	Plate_4	15.301932	4.172809
C11	18	95	WT	Plate_4	14.111325	6.9226084
F2	20	136	WT	Plate_4	13.826871	7.369684
E11	14	145	WT	Plate_4	14.186491	5.710292
D2	10	69	Null	Plate_4	12.068148	3.4875774
G8	16	126	WT	Plate_4	10.663297	4.083009
E2	6	113	WT	Plate_4	13.498194	4.6784415
B3	4	133	WT	Plate_4	14.466715	3.137794
B2	16	111	WT	Plate_4	14.102409	4.6575217
E4	15	192	WT	Plate_4	14.4892235	3.0957232
B3	20	133	WT	Plate_4	14.893958	3.1962123
G2	24	159	WT	Plate_4	14.778552	5.7758293
B6	12	102	WT	Plate_4	13.279057	1.8831973
G3	20	150	WT	Plate_4	12.6437	8.286407
F8	5	170	WT	Plate_4	15.4685	5.5636683
D8	1	96	Null	Plate_4	11.991235	5.450932
F9	9	149	WT	Plate_4	15.111958	4.0982013
D7	19	125	WT	Plate_4	12.980059	2.0052748
G9	2	148	WT	Plate_4	14.655668	5.9198623
D10	19	103	WT	Plate_4	14.364821	4.9852977
E9	3	113	WT	Plate_4	14.555166	5.2451863
D3	16	144	WT	Plate_4	12.895559	4.698898
D7	15	125	WT	Plate_4	10.730711	4.6808934
B4	13	97	WT	Plate_4	12.12825	7.5449834
G10	6	121	WT	Plate_4	12.773254	8.365418
F2	14	136	WT	Plate_4	13.663776	3.4617717
E11	4	145	WT	Plate_4	12.2689495	7.153497
C2	16	140	Null	Plate_4	12.53213	6.9331536
C5	25	111	Null	Plate_4	14.812621	4.7864327
D8	3	96	Null	Plate_4	12.545182	4.401146
G9	13	148	WT	Plate_4	15.27269	6.505233
G5	9	133	WT	Plate_4	13.023156	5.429869
B11	1	101	WT	Plate_4	10.937609	4.089594
B2	19	111	WT	Plate_4	11.169464	4.748691
E3	25	124	WT	Plate_4	11.087691	6.813732
G11	18	118	Null	Plate_4	14.57372	6.340852
G11	13	118	Null	Plate_4	13.028946	7.66564
B4	15	97	WT	Plate_4	13.441939	1.8449149
C6	11	67	WT	Plate_4	11.671448	2.8793457
D3	23	144	WT	Plate_4	13.105978	2.7280848
C7	5	98	WT	Plate_4	13.948108	3.9129698
C3	1	112	WT	Plate_4	14.891815	5.36136
G11	22	118	Null	Plate_4	13.886672	5.5313764
