Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
F7	1	69	Null	Plate_1	5.241935	10.010849
D7	3	26	Null	Plate_1	1.6634568	9.536181
F6	1	22	WT	Plate_1	2.9157186	10.804279
F7	4	69	Null	Plate_1	4.2403398	11.853287
E7	1	56	Null	Plate_1	4.018168	9.909711
E7	1	56	Null	Plate_1	3.2352087	9.509708
C7	2	22	Null	Plate_1	1.6540426	10.565828
F7	3	69	Null	Plate_1	2.721246	11.543678
F6	2	22	WT	Plate_1	2.696095	11.865995
E7	3	56	Null	Plate_1	3.5254657	10.600052
F6	4	22	WT	Plate_1	1.4541798	11.927791
D7	2	26	Null	Plate_1	0.8721441	8.697917
F7	4	69	Null	Plate_1	4.4174476	11.668701
E6	1	14	WT	Plate_1	3.2205918	9.799885
F7	4	69	Null	Plate_1	4.6048326	10.651026
F7	2	69	Null	Plate_1	5.316239	11.697789
F6	2	22	WT	Plate_1	3.2392561	12.766074
C6	1	25	WT	Plate_1	0.31938663	8.435338
F7	4	69	Null	Plate_1	4.759849	11.652391
E7	4	56	Null	Plate_1	3.2607303	11.578635
D7	1	26	Null	Plate_1	0.57111776	8.039243
C6	1	25	WT	Plate_1	-0.07293682	8.582677
E7	3	56	Null	Plate_1	3.0893805	10.841021
D7	3	26	Null	Plate_1	1.4609925	9.670638
F7	4	69	Null	Plate_1	4.4405875	11.792485
D6	2	7	WT	Plate_1	-0.4011248	9.409842
D7	3	26	Null	Plate_1	0.21684249	8.489217
C7	1	22	Null	Plate_1	0.72588265	8.021717
F7	3	69	Null	Plate_1	3.7711065	10.413315
F6	3	22	WT	Plate_1	2.3538043	12.123168
F7	3	69	Null	Plate_1	4.49851	9.830618
C7	1	22	Null	Plate_1	0.44787693	8.031283
C6	4	25	WT	Plate_1	-0.2644788	9.623403
C6	1	25	WT	Plate_1	0.10294562	8.607234
F7	4	69	Null	Plate_1	5.3015146	11.690396
C6	2	25	WT	Plate_1	0.9411169	10.226975
C7	2	22	Null	Plate_1	-0.039992455	10.189606
F7	3	69	Null	Plate_1	3.0852718	11.29569
D7	2	26	Null	Plate_1	0.8162024	8.776033
D7	2	26	Null	Plate_1	-0.16936938	9.903858
E7	4	56	Null	Plate_1	4.5511937	12.742789
E7	4	56	Null	Plate_1	4.539381	10.855414
C6	3	25	WT	Plate_1	0.0044054873	10.093729
F7	1	69	Null	Plate_1	5.486973	10.293705
F6	3	22	WT	Plate_1	1.8339304	11.418966
D7	1	26	Null	Plate_1	0.09945586	8.012179
F7	3	69	Null	Plate_1	4.1057844	10.220149
E6	1	14	WT	Plate_1	2.8773189	9.751663
D6	4	7	WT	Plate_1	0.18833053	9.343864
F7	2	69	Null	Plate_1	5.072742	12.420059
F7	1	69	Null	Plate_1	4.7852497	10.034377
E7	4	56	Null	Plate_1	4.0084805	11.904344
E6	3	14	WT	Plate_1	3.2901416	12.715836
E7	4	56	Null	Plate_1	4.160299	10.35435
E7	4	56	Null	Plate_1	4.255454	11.084785
F6	2	22	WT	Plate_1	5.5597005	10.124455
E7	4	56	Null	Plate_1	3.5175474	11.43448
C7	3	22	Null	Plate_1	0.37349415	10.491303
C6	4	25	WT	Plate_1	0.5842216	9.497969
C7	1	22	Null	Plate_1	0.5357584	8.3743305
D6	2	7	WT	Plate_1	-0.18079491	10.0394745
F7	4	69	Null	Plate_1	3.7031214	12.695132
C6	4	25	WT	Plate_1	0.36956543	9.754784
F6	3	22	WT	Plate_1	1.8160627	12.135026
C7	1	22	Null	Plate_1	-0.18522426	8.326472
F7	2	69	Null	Plate_1	4.0666895	11.871729
F7	2	69	Null	Plate_1	3.8435197	12.766751
E7	1	56	Null	Plate_1	3.6629093	9.712379
F7	2	69	Null	Plate_1	5.000185	12.371418
D7	3	26	Null	Plate_1	1.5712514	9.893391
F7	1	69	Null	Plate_1	4.8940306	9.918261
C6	1	25	WT	Plate_1	-0.24403897	9.176191
D7	2	26	Null	Plate_1	-0.2773116	9.934502
E7	1	56	Null	Plate_1	4.4642987	9.863184
F7	4	69	Null	Plate_1	4.274799	8.819542
C7	4	22	Null	Plate_1	1.1904494	11.438243
F7	2	69	Null	Plate_1	4.835245	11.849189
C6	3	25	WT	Plate_1	0.19754039	9.071378
E7	4	56	Null	Plate_1	4.36358	10.690923
F7	2	69	Null	Plate_1	4.690697	12.2945
E7	3	56	Null	Plate_1	3.1953876	11.033587
F7	4	69	Null	Plate_1	4.0801415	12.361685
E7	1	56	Null	Plate_1	3.2651236	9.531231
F6	1	22	WT	Plate_1	1.7366335	11.450074
E6	1	14	WT	Plate_1	3.003449	10.120322
F6	3	22	WT	Plate_1	2.1289039	12.333811
F7	4	69	Null	Plate_1	2.9199317	12.100718
E7	3	56	Null	Plate_1	3.8730052	8.924196
C6	1	25	WT	Plate_1	-0.13698754	8.91864
E7	1	56	Null	Plate_1	4.076289	9.015746
E7	1	56	Null	Plate_1	2.9227161	9.794211
D7	4	26	Null	Plate_1	1.8156947	9.390413
D6	4	7	WT	Plate_1	0.15710126	9.501298
D6	3	7	WT	Plate_1	0.25250277	9.951749
E6	3	14	WT	Plate_1	2.9867103	12.458835
F7	2	69	Null	Plate_1	4.6003733	12.121405
E7	1	56	Null	Plate_1	3.397881	9.653087
C6	2	25	WT	Plate_1	0.5505495	9.97154
E7	2	56	Null	Plate_1	5.376155	11.374848
D7	2	26	Null	Plate_1	0.9098525	9.657245
E7	2	56	Null	Plate_1	5.226479	11.162871
E7	4	56	Null	Plate_1	3.4876833	11.601869
F7	2	69	Null	Plate_1	5.220369	11.912655
F7	2	69	Null	Plate_1	3.360335	12.5578
C6	2	25	WT	Plate_1	-0.13981721	9.439702
D7	4	26	Null	Plate_1	1.8121386	9.32326
E6	3	14	WT	Plate_1	2.2184217	12.288088
E7	4	56	Null	Plate_1	4.0728974	12.546749
F7	4	69	Null	Plate_1	3.2299943	11.87553
F7	1	69	Null	Plate_1	5.186515	9.88171
F7	3	69	Null	Plate_1	2.9444036	11.373409
F7	2	69	Null	Plate_1	4.1966677	8.783624
F7	2	69	Null	Plate_1	4.554285	12.250499
E6	2	14	WT	Plate_1	1.8287643	12.2551
F7	3	69	Null	Plate_1	2.4795494	11.352212
C6	4	25	WT	Plate_1	0.8092103	10.103502
E7	4	56	Null	Plate_1	3.8223662	12.131632
E7	2	56	Null	Plate_1	4.7263355	10.260204
C7	3	22	Null	Plate_1	1.2312119	9.230828
D7	2	26	Null	Plate_1	0.4867855	9.806034
F6	1	22	WT	Plate_1	4.3008566	9.640233
D7	3	26	Null	Plate_1	0.46761006	8.391484
C6	1	25	WT	Plate_1	0.6954897	8.4590435
E7	4	56	Null	Plate_1	4.240578	11.437748
F7	2	69	Null	Plate_1	5.31947	11.82889
C7	3	22	Null	Plate_1	0.41441065	10.347424
E7	3	56	Null	Plate_1	2.676478	10.745137
E7	4	56	Null	Plate_1	3.6855586	11.679195
F7	3	69	Null	Plate_1	4.296588	8.939688
C6	1	25	WT	Plate_1	0.2248165	8.714155
C7	4	22	Null	Plate_1	1.0022376	11.196468
E7	4	56	Null	Plate_1	2.3577292	12.009073
D6	2	7	WT	Plate_1	0.051825672	9.621156
F6	1	22	WT	Plate_1	2.2110686	11.665885
F7	1	69	Null	Plate_1	5.3769503	10.532908
E7	4	56	Null	Plate_1	3.5274768	12.010469
C7	3	22	Null	Plate_1	0.14101234	10.142282
C7	2	22	Null	Plate_1	1.0510398	9.696076
F7	1	69	Null	Plate_1	5.523389	10.095405
E7	3	56	Null	Plate_1	3.266093	10.890985
F6	4	22	WT	Plate_1	2.420844	12.123313
F6	1	22	WT	Plate_1	2.2064312	12.197993
C7	2	22	Null	Plate_1	1.4443312	10.62642
F7	3	69	Null	Plate_1	4.064178	9.730896
E7	4	56	Null	Plate_1	3.8530169	10.591589
F7	1	69	Null	Plate_1	4.814129	9.668533
F7	3	69	Null	Plate_1	3.8871288	10.679915
F7	4	69	Null	Plate_1	3.8402584	12.555031
C7	2	22	Null	Plate_1	1.0562965	8.702734
F6	4	22	WT	Plate_1	2.867743	12.499606
E7	2	56	Null	Plate_1	1.7113217	11.183176
F7	2	69	Null	Plate_1	5.0097613	12.372681
E7	2	56	Null	Plate_1	5.34758	10.749167
C7	2	22	Null	Plate_1	0.9513469	9.347514
F7	1	69	Null	Plate_1	5.1340632	10.100138
E7	1	56	Null	Plate_1	4.0507092	9.48671
E6	2	14	WT	Plate_1	1.9223669	11.756536
F7	2	69	Null	Plate_1	4.9743195	12.588632
F7	1	69	Null	Plate_1	4.9275756	10.290106
D7	1	26	Null	Plate_1	-0.008458	8.107456
F7	2	69	Null	Plate_1	4.6731296	10.916642
F7	3	69	Null	Plate_1	4.2510877	9.274958
E7	3	56	Null	Plate_1	2.9012866	10.86881
E7	2	56	Null	Plate_1	4.2531147	11.576935
F7	4	69	Null	Plate_1	5.0674977	11.661098
D7	1	26	Null	Plate_1	0.53097254	8.640103
D7	1	26	Null	Plate_1	0.06119731	8.170044
C7	1	22	Null	Plate_1	-0.16558434	8.513474
F6	1	22	WT	Plate_1	2.433323	11.783163
E6	2	14	WT	Plate_1	2.060911	12.402586
F7	4	69	Null	Plate_1	4.2565103	11.338211
F7	1	69	Null	Plate_1	5.013959	9.649504
F7	4	69	Null	Plate_1	4.266571	12.68391
C7	4	22	Null	Plate_1	1.5170127	12.013965
F7	2	69	Null	Plate_1	4.9963617	10.753049
D7	2	26	Null	Plate_1	-0.5274508	9.684719
E7	1	56	Null	Plate_1	4.157106	9.381841
E6	4	14	WT	Plate_1	1.4817498	12.091619
F7	3	69	Null	Plate_1	3.1884086	12.289052
D7	1	26	Null	Plate_1	0.041529406	8.244379
E6	4	14	WT	Plate_1	1.9042969	12.193686
C7	3	22	Null	Plate_1	1.0752162	8.723537
C6	1	25	WT	Plate_1	0.21751814	7.991399
F7	3	69	Null	Plate_1	4.7349815	11.307763
C6	3	25	WT	Plate_1	-0.32234722	9.739565
E7	3	56	Null	Plate_1	2.975566	10.658791
F7	2	69	Null	Plate_1	4.7348137	12.180119
D7	4	26	Null	Plate_1	1.7523967	9.473299
F7	2	69	Null	Plate_1	5.1239405	12.185482
E7	3	56	Null	Plate_1	2.8027387	10.84776
D6	1	7	WT	Plate_1	-0.38259915	9.258109
F7	1	69	Null	Plate_1	4.9749436	9.72296
