Channel_OrigCY5,Channel_OrigDAPI,Channel_OrigGFP,Channel_OrigRFP,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MeasureImageQuality,FileName_OrigCY5,FileName_OrigDAPI,FileName_OrigGFP,FileName_OrigRFP,Frame_OrigCY5,Frame_OrigDAPI,Frame_OrigGFP,Frame_OrigRFP,Group_Index,Group_Length,Group_Number,Height_OrigCY5,Height_OrigDAPI,Height_OrigGFP,Height_OrigRFP,ImageNumber,ImageQuality_Correlation_OrigCY5_20,ImageQuality_Correlation_OrigDAPI_20,ImageQuality_Correlation_OrigGFP_20,ImageQuality_Correlation_OrigRFP_20,ImageQuality_FocusScore_OrigCY5,ImageQuality_FocusScore_OrigDAPI,ImageQuality_FocusScore_OrigGFP,ImageQuality_FocusScore_OrigRFP,ImageQuality_LocalFocusScore_OrigCY5_20,ImageQuality_LocalFocusScore_OrigDAPI_20,ImageQuality_LocalFocusScore_OrigGFP_20,ImageQuality_LocalFocusScore_OrigRFP_20,ImageQuality_PercentMaximal_OrigCY5,ImageQuality_PercentMaximal_OrigDAPI,ImageQuality_PercentMaximal_OrigGFP,ImageQuality_PercentMaximal_OrigRFP,ImageQuality_PercentMinimal_OrigCY5,ImageQuality_PercentMinimal_OrigDAPI,ImageQuality_PercentMinimal_OrigGFP,ImageQuality_PercentMinimal_OrigRFP,ImageQuality_PowerLogLogSlope_OrigCY5,ImageQuality_PowerLogLogSlope_OrigDAPI,ImageQuality_PowerLogLogSlope_OrigGFP,ImageQuality_PowerLogLogSlope_OrigRFP,ImageQuality_Scaling_OrigCY5,ImageQuality_Scaling_OrigDAPI,ImageQuality_Scaling_OrigGFP,ImageQuality_Scaling_OrigRFP,ImageSet_ImageSet,MD5Digest_OrigCY5,MD5Digest_OrigDAPI,MD5Digest_OrigGFP,MD5Digest_OrigRFP,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MeasureImageQuality,PathName_OrigCY5,PathName_OrigDAPI,PathName_OrigGFP,PathName_OrigRFP,Scaling_OrigCY5,Scaling_OrigDAPI,Scaling_OrigGFP,Scaling_OrigRFP,Series_OrigCY5,Series_OrigDAPI,Series_OrigGFP,Series_OrigRFP,URL_OrigCY5,URL_OrigDAPI,URL_OrigGFP,URL_OrigRFP,Width_OrigCY5,Width_OrigDAPI,Width_OrigGFP,Width_OrigRFP
-1,-1,-1,-1,0.0,0.0,1.2599999999999998,0.0,2.6099999999999994,B10_01_3_10_CY5_001.tif,B10_01_1_10_DAPI_001.tif,B10_01_2_10_GFP_001.tif,B10_01_4_10_RFP_001.tif,0,0,0,0,1,1800,1,904,904,904,904,1,0.6302138422269907,0.6042720138574339,0.6132713744123909,0.6777032587112468,0.03863166854701376,0.35987708003105057,0.07585234450567457,0.16221346351113233,0.1423776962902658,13.33459470146106,2.5936775062641555,1.6633682109987566,9.037538319162473e-05,0.061455260570304815,0.011116172132569843,0.0039765168604314885,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,-1.8117800557078794,-2.1690824746738353,-2.1251395210959436,-1.7514000156273284,65535,65535,65535,65535,b'eLuxOZLKsxntk472SYdYeI62+qganKPNPqoGpzEoOIHup2JwgkpTOwD9/MVe',664d9e301c7875e8ff676bdd37034c5a,046d29ddc613313dd24ca2e782c12c0a,d104662aef2c061a575142ecf5232871,7ad2a7d381a8b96b0f81393e5825c39d,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_10_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_10_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_10_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_10_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,1.4000000000000004,0.0,1.4499999999999993,B10_01_3_11_CY5_001.tif,B10_01_1_11_DAPI_001.tif,B10_01_2_11_GFP_001.tif,B10_01_4_11_RFP_001.tif,0,0,0,0,2,1800,1,904,904,904,904,2,0.6625249052347169,0.5786878818778284,0.6233738156801181,0.6569698617373486,0.13555209763493362,0.3790025111731741,0.10294391779788856,0.23760080567249633,0.9307863160846902,14.822645487227325,6.144750581850256,2.14961797375796,0.4861291861877494,0.2547682052171901,0.2383198854763144,0.2620886112557117,0.0002711261495748742,0.0002711261495748742,9.037538319162473e-05,9.037538319162473e-05,-1.9850019180491845,-2.2889570124746372,-2.0942391864672976,-1.8435686334459673,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2o42uijap/UcLTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgAHOsVi',0d33d8e6567c85dbf0a971c275c2e2fa,3a6a6398329ea2e5afa28bb401a4d0f6,bdb37f44c4258fb2715558a31944d924,31b5b85d71d057afcbfc2db86e007b97,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_11_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_11_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_11_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_11_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,1.110000000000003,0.0,1.5499999999999972,B10_01_3_12_CY5_001.tif,B10_01_1_12_DAPI_001.tif,B10_01_2_12_GFP_001.tif,B10_01_4_12_RFP_001.tif,0,0,0,0,3,1800,1,904,904,904,904,3,0.6225365796388564,0.6590043882744261,0.5625018651763204,0.6104455826405769,0.10386874565936209,0.26669139701486316,0.06642649327478027,0.1561799238682632,0.431950439564554,5.296931052692571,2.512450002774999,0.9409291730259915,0.07546344496500665,0.02440135346173868,0.015906067441725954,0.0006326276823413732,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,-1.9051992606436916,-2.212145245540184,-2.1974513463903063,-1.8403522167060378,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2o02uijap/UaLTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgAQacVm',ec05fc6a331ce763de79952114fd0679,cd974ffc6dc21880e16a076cec45fac1,7b553ac8cdf34185c24c2627f0713702,49ecabc3f10467cb59a680203b677974,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_12_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_12_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_12_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_12_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.6499999999999986,0.0,1.4400000000000013,B10_01_3_13_CY5_001.tif,B10_01_1_13_DAPI_001.tif,B10_01_2_13_GFP_001.tif,B10_01_4_13_RFP_001.tif,0,0,0,0,4,1800,1,904,904,904,904,4,0.6443389547437918,0.5259850078590067,0.5993403613431673,0.6328286355515589,0.09808225424601998,0.2866949546458897,0.08386071436778308,0.19561775977384874,0.34000699576610516,8.273933697170397,2.4605520812592885,1.677274462538788,0.05567123604604084,0.016900196656833826,0.016900196656833826,0.022864971947481057,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,-1.9533098956952069,-2.259287228856926,-2.1499181479403027,-1.801441468280104,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2o82uijap/UeLTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgAZmMVq',664f543f76c508d778a40dc7c8e9889b,4efd969fdc9be921e395dc0e454dbc39,9b2f8d698902a02e30b489540b0d65be,c23315f7ec80c4d3571e515c4834263c,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_13_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_13_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_13_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_13_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.6799999999999962,0.0,1.360000000000003,B10_01_3_14_CY5_001.tif,B10_01_1_14_DAPI_001.tif,B10_01_2_14_GFP_001.tif,B10_01_4_14_RFP_001.tif,0,0,0,0,5,1800,1,904,904,904,904,5,0.6106245938577642,0.5869565125498996,0.5589663075364565,0.6622426092614697,0.060611675749907105,0.3503384388950739,0.07018174507115192,0.19189970155719321,0.24130512624521308,12.355001100835443,2.6379918166946745,2.1691972380831417,0.00018075076638324945,0.10637182601654231,0.005603273757880734,0.021509341199606687,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,9.037538319162473e-05,-1.7250326182240914,-2.311723328966518,-2.0373594709646192,-1.6587212764812602,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2oy2uijap/UZLTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgAix8Vu',081e62daedfe40c5f12e4c3871f70883,0bc7c7430985beb54e4728061cec3a17,725bf214e86b92dc98f1e835de7c4857,91beb6813239ad63a6e607461bb15d6c,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_14_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_14_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_14_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_14_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.6000000000000014,0.0,1.2600000000000016,B10_01_3_15_CY5_001.tif,B10_01_1_15_DAPI_001.tif,B10_01_2_15_GFP_001.tif,B10_01_4_15_RFP_001.tif,0,0,0,0,6,1800,1,904,904,904,904,6,0.5611379664072649,0.551258577888256,0.532504665036087,0.5851007602857268,0.04142303097476726,0.3347624536749181,0.08546554962300248,0.15513207155382994,0.0912253837458049,13.349282917095287,3.2506756803638295,2.2763872245791963,9.037538319162473e-05,0.006597402972988605,0.05901512522413095,0.01762319972236682,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,-1.8290972666595962,-2.283225924753289,-2.0576767078133886,-1.5630947728566922,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2o62uijap/UdLTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgAr9sVy',71e98f0165076b10f803b8c793cccc00,100965b558769de586c6c1f2e385886a,2c384c0b502c1e1327f26f246207c870,c8c35677ee41c6056573102050bdd2d0,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_15_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_15_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_15_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_15_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.5100000000000016,0.0,1.3299999999999983,B10_01_3_16_CY5_001.tif,B10_01_1_16_DAPI_001.tif,B10_01_2_16_GFP_001.tif,B10_01_4_16_RFP_001.tif,0,0,0,0,7,1800,1,904,904,904,904,7,0.6305108698832462,0.5809081181892926,0.5733196429625028,0.6469612410463633,0.09927954529685681,0.3266083372396505,0.0865980424844561,0.1902514110355369,0.4934826624936172,9.495647017589132,4.1223397875978645,1.2152857788044729,0.10790820753079992,0.09733428769737984,0.0767287003296894,0.022684221181097808,9.037538319162473e-05,0.0002711261495748742,9.037538319162473e-05,0.0002711261495748742,-1.9155164484599352,-2.2822918548321174,-2.2567053192519024,-1.8323867213299303,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2o22uijap/UbLTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgA1JcV2',106b6abde45d0a8e8644312170480c2d,7131dc2686647bcada313a0d24ae72eb,1cf0e16a3ee52d18bf882055f42039af,2b60d961bd9a0b54b44e1a321d06d154,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_16_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_16_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_16_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_16_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.5500000000000007,0.0,1.2200000000000024,B10_01_3_17_CY5_001.tif,B10_01_1_17_DAPI_001.tif,B10_01_2_17_GFP_001.tif,B10_01_4_17_RFP_001.tif,0,0,0,0,8,1800,1,904,904,904,904,8,0.6801520975545281,0.5983627499771944,0.6070561945472749,0.7074574675950783,0.062137705840712584,0.2342267643922272,0.044850648445558056,0.13345029328558433,0.4128367715913686,5.62110283530324,1.9609041693107203,0.5379914913088724,0.16430244664237376,0.09841879229567933,0.07907846029267164,0.0164483197408757,9.037538319162473e-05,0.00018075076638324945,0.00018075076638324945,9.037538319162473e-05,-2.0482490611316,-2.332214877388714,-2.352956361557594,-1.9196917503168502,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2o+2uijap/UfLTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgA+VMV6',78a0dd667179aa2d812435bf6d18c8c0,45b4775d8c80a71d2096aeaa2a489f3f,3cf9e40718ae2dc670e6782fce1f4508,60cf21b4f4b5ca5223e0ba4698dc552f,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_17_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_17_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_17_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_17_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.45000000000000284,0.0,1.259999999999998,B10_01_3_18_CY5_001.tif,B10_01_1_18_DAPI_001.tif,B10_01_2_18_GFP_001.tif,B10_01_4_18_RFP_001.tif,0,0,0,0,9,1800,1,904,904,904,904,9,0.6328429301424012,0.5758950277482672,0.5166065197249451,0.6541201107252272,0.05797415548300404,0.25701151369588354,0.04646380720154809,0.14528574026184776,0.16685348515627837,5.708538834317528,1.6825234439500143,1.004482796447858,0.023587975013014056,0.014098559777893458,0.027202990340679044,0.009127913702354098,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,-1.8125785277294368,-2.311221847038643,-2.1181717578364396,-1.7572576301286198,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2ox2uijap/UYrTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgBHg8V+',4ec10c634f38e5f5d39d83c20706be08,531db4fef15086c4cf250cc0c6ea4480,bd09b12f62def262ec23540cb6cffab5,307b646f72623631b6bc67d4be09a606,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_18_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_18_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_18_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_18_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.44000000000000483,0.0,1.2199999999999989,B10_01_3_19_CY5_001.tif,B10_01_1_19_DAPI_001.tif,B10_01_2_19_GFP_001.tif,B10_01_4_19_RFP_001.tif,0,0,0,0,10,1800,1,904,904,904,904,10,0.4308490120357104,0.7240225517080465,0.6276584960596858,0.6504610161445177,0.017600251128407476,0.16108148604657668,0.022445147934821413,0.11625733311072141,0.3136160742337238,2.839354467047244,0.5316848442460875,0.7624165797519596,0.01545419052576783,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,0.00018075076638324945,9.037538319162473e-05,-1.4933489397060542,-2.1134617434067913,-1.8749942189906024,-1.6791813712714412,65535,65535,65535,65535,b'eLuxOZLKsxntk9KjT2o52uijap/UcrTVR7XgNAEF52izj1rBaQwKTqD7qRicoNLUDgBQssWC',d8b7889d3262035291e964928816ab9d,e9114c2549cf22d6624975575c5de3b6,ba1db00970debd766b0166129dccae07,5668caf565a76c66324422a1c85688d1,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_3_19_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_1_19_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_2_19_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_3/B10_01_4_19_RFP_001.tif,1224,1224,1224,1224
