Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
B11	11	148	Null	Plate_5	9.720353	-7.011811
D11	15	178	Null	Plate_5	10.550346	-3.512588
E2	10	102	WT	Plate_5	13.094239	-4.9207964
E9	7	119	Null	Plate_5	10.71539	-6.696951
B12	11	148	Null	Plate_5	11.114692	-8.046095
D9	9	135	Null	Plate_5	13.068947	-6.4617066
E3	1	120	WT	Plate_5	12.337497	-6.630918
D10	8	157	Null	Plate_5	12.200467	-3.7134247
G12	7	121	Null	Plate_5	10.094734	-5.031014
F9	13	149	Null	Plate_5	11.625319	-5.6434155
C10	14	125	Null	Plate_5	11.474274	-6.7740035
D2	7	98	WT	Plate_5	10.980339	-8.182961
D3	13	128	WT	Plate_5	9.82362	-4.3119073
E11	6	185	Null	Plate_5	11.907141	-6.1138067
G11	7	127	Null	Plate_5	11.027281	-4.4677386
F12	4	124	Null	Plate_5	11.585927	-6.4861574
G2	1	123	WT	Plate_5	11.399173	-6.941145
C4	4	103	WT	Plate_5	11.494266	-7.570983
D2	21	98	WT	Plate_5	12.988451	-7.6370893
E12	19	115	Null	Plate_5	9.133714	-7.2915287
B2	16	97	WT	Plate_5	10.299527	-8.713204
B2	11	97	WT	Plate_5	11.653702	-6.6699605
C11	6	154	Null	Plate_5	12.520649	-5.1863375
B11	21	148	Null	Plate_5	13.118454	-6.7209535
C3	17	117	WT	Plate_5	9.486845	-4.2710204
D9	10	135	Null	Plate_5	9.788008	-6.0647197
F9	12	149	Null	Plate_5	10.846761	-4.0521355
B11	19	148	Null	Plate_5	9.64855	-4.252968
E12	7	115	Null	Plate_5	10.462344	-6.6574187
F12	16	124	Null	Plate_5	11.984299	-6.2273626
D3	11	128	WT	Plate_5	10.417247	-5.2655015
F3	3	91	WT	Plate_5	7.840619	-6.03809
D1	13	91	WT	Plate_5	13.370123	-7.668891
D1	20	91	WT	Plate_5	10.868474	-6.141026
B9	20	173	Null	Plate_5	10.225957	-5.883587
E3	12	120	WT	Plate_5	10.041134	-7.8364863
B2	16	97	WT	Plate_5	10.114651	-4.5140986
B4	3	111	WT	Plate_5	13.920454	-5.5049906
D4	8	102	WT	Plate_5	11.472588	-3.1693873
D3	2	128	WT	Plate_5	8.350257	-3.8818872
F2	16	111	WT	Plate_5	13.169513	-4.904678
F1	12	87	WT	Plate_5	10.618116	-7.9895887
D2	15	98	WT	Plate_5	9.659472	-8.192151
F9	21	149	Null	Plate_5	8.737906	-6.115304
D9	6	135	Null	Plate_5	12.244704	-8.04935
F2	17	111	WT	Plate_5	10.232104	-6.864795
D9	17	135	Null	Plate_5	11.127668	-5.775609
F9	5	149	Null	Plate_5	8.792468	-6.5212493
F10	5	152	Null	Plate_5	11.302756	-6.5494137
B4	11	111	WT	Plate_5	9.451982	-4.812439
G9	8	149	Null	Plate_5	9.464488	-8.578159
C11	19	154	Null	Plate_5	10.151458	-5.759442
B12	11	148	Null	Plate_5	11.34283	-5.9753532
D9	21	135	Null	Plate_5	9.199412	-5.1921744
C11	18	154	Null	Plate_5	11.10871	-7.160626
C12	9	119	Null	Plate_5	13.796624	-6.4220715
D9	15	135	Null	Plate_5	11.027347	-5.4644923
C12	1	119	Null	Plate_5	9.277168	-8.311369
D9	7	135	Null	Plate_5	10.634962	-6.6441007
C9	6	156	Null	Plate_5	12.244551	-6.7482653
C2	12	136	WT	Plate_5	10.930127	-7.037736
D1	16	91	WT	Plate_5	10.247727	-9.022425
B12	2	148	Null	Plate_5	13.41596	-6.8610396
C9	5	156	Null	Plate_5	12.684757	-5.1302576
F9	17	149	Null	Plate_5	9.814877	-8.378206
E11	21	185	Null	Plate_5	12.022009	-6.147905
F11	17	135	Null	Plate_5	13.792719	-5.043646
D4	19	102	WT	Plate_5	9.487845	-7.0200915
F2	7	111	WT	Plate_5	13.099029	-7.5928106
D12	16	106	Null	Plate_5	9.886093	-6.5551143
D11	4	178	Null	Plate_5	12.967229	-6.2110224
B4	20	111	WT	Plate_5	13.072395	-5.322225
B4	10	111	WT	Plate_5	13.681866	-6.2659225
E10	13	132	Null	Plate_5	12.651452	-3.129232
F4	6	94	WT	Plate_5	11.295179	-7.8355727
D9	16	135	Null	Plate_5	10.009051	-7.5206995
F2	4	111	WT	Plate_5	10.044472	-8.37105
G12	10	121	Null	Plate_5	10.705465	-7.8964524
B11	17	148	Null	Plate_5	11.614584	-6.23905
B11	19	148	Null	Plate_5	8.523604	-7.5915666
G2	21	123	WT	Plate_5	10.952369	-8.356721
D10	20	157	Null	Plate_5	9.814209	-4.0624533
B12	4	148	Null	Plate_5	12.445189	-7.696476
F4	13	94	WT	Plate_5	10.50572	-7.641135
F3	5	91	WT	Plate_5	10.296198	-5.6783023
G2	7	123	WT	Plate_5	12.328683	-8.278907
D9	17	135	Null	Plate_5	8.293508	-6.6532617
F12	8	124	Null	Plate_5	8.657496	-6.4708657
F9	16	149	Null	Plate_5	12.684165	-3.08148
D11	19	178	Null	Plate_5	9.126858	-4.619983
G3	17	121	WT	Plate_5	12.836072	-6.2915063
D1	21	91	WT	Plate_5	10.046123	-8.789133
E1	18	100	WT	Plate_5	10.180483	-6.229614
B11	16	148	Null	Plate_5	13.705319	-6.7584558
F2	17	111	WT	Plate_5	11.172072	-8.04079
E1	13	100	WT	Plate_5	12.781837	-6.823495
E3	1	120	WT	Plate_5	12.291665	-8.014096
G3	4	121	WT	Plate_5	9.179834	-7.6315823
C11	20	154	Null	Plate_5	11.089742	-7.8462663
E1	18	100	WT	Plate_5	10.243017	-6.7502255
F4	13	94	WT	Plate_5	11.175048	-5.782817
C11	11	154	Null	Plate_5	12.653117	-6.9839883
D2	18	98	WT	Plate_5	9.500616	-8.224396
D3	2	128	WT	Plate_5	10.844036	-5.047119
G10	17	128	Null	Plate_5	13.191292	-4.275154
C12	13	119	Null	Plate_5	10.367228	-8.870908
F10	17	152	Null	Plate_5	11.419004	-6.673053
E4	5	85	WT	Plate_5	11.127769	-5.9095435
B11	5	148	Null	Plate_5	9.906619	-8.142794
B9	11	173	Null	Plate_5	13.003614	-7.75495
D4	11	102	WT	Plate_5	9.072436	-4.870621
G1	14	71	WT	Plate_5	12.249465	-8.575625
E11	6	185	Null	Plate_5	12.15878	-5.533373
E4	5	85	WT	Plate_5	11.051094	-6.092685
C12	2	119	Null	Plate_5	12.833498	-5.6855774
B12	5	148	Null	Plate_5	13.23554	-7.140245
B4	21	111	WT	Plate_5	11.632285	-7.145333
C3	17	117	WT	Plate_5	9.44724	-5.3669615
G3	7	121	WT	Plate_5	12.000561	-6.5259686
B3	21	77	WT	Plate_5	8.984328	-7.3579626
E3	9	120	WT	Plate_5	8.735498	-7.010275
B4	4	111	WT	Plate_5	13.533708	-5.55936
E12	16	115	Null	Plate_5	12.327602	-7.2857504
E3	7	120	WT	Plate_5	13.378827	-6.1449113
F3	7	91	WT	Plate_5	12.844429	-5.329517
B11	12	148	Null	Plate_5	11.039151	-6.685244
F2	5	111	WT	Plate_5	12.749305	-8.267741
B3	18	77	WT	Plate_5	9.306171	-4.2769356
D1	2	91	WT	Plate_5	9.906056	-5.8779817
E4	13	85	WT	Plate_5	12.403308	-3.5813277
B10	6	155	Null	Plate_5	9.529993	-6.990355
F2	2	111	WT	Plate_5	12.990443	-7.0883775
C9	1	156	Null	Plate_5	10.6930065	-8.586674
D9	1	135	Null	Plate_5	12.8433895	-6.4124613
D4	2	102	WT	Plate_5	10.973331	-8.753128
E11	14	185	Null	Plate_5	10.448821	-3.2928157
G9	15	149	Null	Plate_5	11.7200575	-5.3798113
G12	6	121	Null	Plate_5	10.750636	-4.302702
F9	10	149	Null	Plate_5	12.303234	-6.6860647
F10	6	152	Null	Plate_5	9.669764	-8.562521
C12	6	119	Null	Plate_5	10.405279	-4.8859205
F12	17	124	Null	Plate_5	10.491195	-4.3876414
G9	8	149	Null	Plate_5	12.607787	-4.8862906
F11	8	135	Null	Plate_5	12.840988	-5.650157
G9	10	149	Null	Plate_5	9.302882	-4.2489223
B9	19	173	Null	Plate_5	10.2577305	-7.268075
D9	14	135	Null	Plate_5	12.466501	-7.961165
D9	7	135	Null	Plate_5	11.489755	-6.5836024
G2	17	123	WT	Plate_5	12.155763	-7.3619146
C1	13	63	WT	Plate_5	8.118598	-5.2818675
C12	5	119	Null	Plate_5	12.760569	-7.0709047
G11	15	127	Null	Plate_5	11.488688	-3.0957062
C9	15	156	Null	Plate_5	10.320414	-8.331233
B4	20	111	WT	Plate_5	13.346917	-6.3301263
B11	3	148	Null	Plate_5	10.862467	-8.796492
C3	11	117	WT	Plate_5	10.049457	-6.7763557
G2	10	123	WT	Plate_5	11.77474	-6.994224
F1	8	87	WT	Plate_5	11.821058	-6.134077
D3	15	128	WT	Plate_5	10.931309	-5.5157027
B12	14	148	Null	Plate_5	8.756231	-6.6811094
C1	3	63	WT	Plate_5	10.494555	-8.484908
F1	10	87	WT	Plate_5	10.287211	-7.337026
D10	5	157	Null	Plate_5	8.840364	-7.762433
E12	9	115	Null	Plate_5	11.294896	-7.6137853
C2	14	136	WT	Plate_5	10.678742	-6.9389095
D11	10	178	Null	Plate_5	14.046971	-6.6534038
C2	10	136	WT	Plate_5	11.727487	-3.5882921
G11	2	127	Null	Plate_5	8.888758	-6.307447
C12	16	119	Null	Plate_5	13.2534	-4.957906
D2	3	98	WT	Plate_5	10.7811575	-7.6966877
G11	2	127	Null	Plate_5	13.816193	-4.679349
D4	18	102	WT	Plate_5	9.946552	-5.364176
B4	20	111	WT	Plate_5	8.456073	-6.6569457
E10	16	132	Null	Plate_5	10.948727	-5.0946918
F10	20	152	Null	Plate_5	12.50745	-5.9197803
D10	16	157	Null	Plate_5	12.923099	-3.7272007
B12	17	148	Null	Plate_5	8.993706	-7.0181217
G11	3	127	Null	Plate_5	11.381712	-3.7941551
F3	4	91	WT	Plate_5	12.308429	-3.5692348
C10	7	125	Null	Plate_5	11.019396	-6.9524393
F11	8	135	Null	Plate_5	10.637334	-3.4910028
B9	18	173	Null	Plate_5	9.486409	-5.4585085
G3	20	121	WT	Plate_5	9.093872	-5.8503766
D12	21	106	Null	Plate_5	10.100949	-7.695026
C12	7	119	Null	Plate_5	10.250539	-6.2956786
D1	17	91	WT	Plate_5	10.469867	-7.5642047
E11	14	185	Null	Plate_5	9.65647	-7.467608
G11	1	127	Null	Plate_5	13.015441	-6.046551
D3	13	128	WT	Plate_5	13.051295	-3.983543
G3	2	121	WT	Plate_5	12.506962	-5.0710206
D11	10	178	Null	Plate_5	9.928316	-7.321594
F4	10	94	WT	Plate_5	8.548874	-7.647009
C2	21	136	WT	Plate_5	10.752924	-7.055677
D10	19	157	Null	Plate_5	8.113377	-6.0067377
F9	7	149	Null	Plate_5	12.589869	-4.974187
E1	6	100	WT	Plate_5	10.25146	-7.6107645
F3	7	91	WT	Plate_5	10.374879	-8.378886
C11	12	154	Null	Plate_5	8.217049	-5.703561
F1	12	87	WT	Plate_5	12.968693	-7.1764402
F11	13	135	Null	Plate_5	13.030999	-3.1252863
E9	6	119	Null	Plate_5	9.408492	-6.703585
G9	13	149	Null	Plate_5	11.2520485	-3.916289
B4	16	111	WT	Plate_5	13.949019	-6.6382914
C3	8	117	WT	Plate_5	12.23902	-7.96873
B9	13	173	Null	Plate_5	8.12112	-6.7291536
E1	7	100	WT	Plate_5	13.088515	-7.8902473
G4	1	99	WT	Plate_5	12.467711	-3.1244721
F10	13	152	Null	Plate_5	9.191449	-5.4134827
G4	19	99	WT	Plate_5	13.351063	-6.1433396
G9	20	149	Null	Plate_5	7.947739	-5.7058377
C4	8	103	WT	Plate_5	8.633695	-7.0413904
B4	8	111	WT	Plate_5	10.108677	-8.288995
F10	5	152	Null	Plate_5	11.205088	-4.833269
E12	3	115	Null	Plate_5	10.659765	-5.781698
G2	21	123	WT	Plate_5	12.187474	-7.6358376
F11	11	135	Null	Plate_5	13.447039	-4.384129
F2	7	111	WT	Plate_5	8.492846	-7.6926613
B2	11	97	WT	Plate_5	10.30421	-5.712781
F1	3	87	WT	Plate_5	9.896453	-8.540309
F3	7	91	WT	Plate_5	12.056145	-8.391799
F10	1	152	Null	Plate_5	10.551997	-7.070705
D11	11	178	Null	Plate_5	10.342585	-8.127315
B10	7	155	Null	Plate_5	12.341957	-7.074685
E1	21	100	WT	Plate_5	10.184027	-6.804865
G12	14	121	Null	Plate_5	9.271515	-6.8959775
C11	17	154	Null	Plate_5	8.400439	-7.630806
F12	20	124	Null	Plate_5	12.220826	-3.653836
D11	10	178	Null	Plate_5	12.296068	-3.3137262
E11	7	185	Null	Plate_5	9.588924	-5.145951
D9	19	135	Null	Plate_5	11.020619	-5.9527936
D11	11	178	Null	Plate_5	11.658512	-5.5899253
B2	10	97	WT	Plate_5	10.2534685	-4.127531
G1	3	71	WT	Plate_5	10.68213	-8.50878
D12	13	106	Null	Plate_5	11.271509	-6.017962
G3	7	121	WT	Plate_5	12.561248	-4.7399654
C11	21	154	Null	Plate_5	10.2622	-6.114774
F10	1	152	Null	Plate_5	11.737203	-4.9285975
D3	5	128	WT	Plate_5	10.311881	-8.473737
D1	7	91	WT	Plate_5	10.924953	-8.30591
B2	20	97	WT	Plate_5	11.651024	-7.904316
D9	5	135	Null	Plate_5	13.151514	-6.2002664
G1	6	71	WT	Plate_5	12.4074	-5.296635
B10	18	155	Null	Plate_5	10.45927	-5.9104686
G9	9	149	Null	Plate_5	10.882997	-6.689209
B11	16	148	Null	Plate_5	9.558943	-5.5533047
E11	12	185	Null	Plate_5	12.431879	-4.61244
D1	7	91	WT	Plate_5	10.911638	-7.17463
F11	17	135	Null	Plate_5	13.038215	-5.88601
B11	1	148	Null	Plate_5	12.592083	-6.7025576
F10	4	152	Null	Plate_5	12.418499	-4.5804534
G11	8	127	Null	Plate_5	9.229185	-5.4834595
B2	15	97	WT	Plate_5	10.545117	-6.944535
D3	15	128	WT	Plate_5	11.060418	-6.7170715
C10	16	125	Null	Plate_5	12.847878	-4.881759
B9	10	173	Null	Plate_5	10.657761	-7.2061663
G10	19	128	Null	Plate_5	10.014405	-4.0834513
C10	12	125	Null	Plate_5	9.572406	-3.89786
C12	7	119	Null	Plate_5	13.458756	-7.65501
F11	16	135	Null	Plate_5	10.473087	-3.5475533
B3	19	77	WT	Plate_5	8.418661	-7.6417055
G2	14	123	WT	Plate_5	11.203443	-6.9223886
C11	12	154	Null	Plate_5	8.714176	-8.017414
E12	1	115	Null	Plate_5	8.0656	-5.958438
E1	6	100	WT	Plate_5	11.440468	-6.3511386
F3	13	91	WT	Plate_5	12.573136	-5.038726
E4	21	85	WT	Plate_5	11.4592705	-4.8405876
C3	4	117	WT	Plate_5	8.451126	-5.1883445
C3	3	117	WT	Plate_5	11.627386	-7.4389877
F9	13	149	Null	Plate_5	8.803266	-5.048953
C11	7	154	Null	Plate_5	12.372596	-6.1450734
G12	12	121	Null	Plate_5	10.9611	-5.405599
B11	2	148	Null	Plate_5	8.72099	-6.6662245
B9	10	173	Null	Plate_5	13.226112	-7.866391
E10	2	132	Null	Plate_5	12.481632	-5.4746885
E3	21	120	WT	Plate_5	10.412392	-8.590354
G9	18	149	Null	Plate_5	10.397875	-7.5173545
E11	12	185	Null	Plate_5	11.202455	-5.0613027
F3	2	91	WT	Plate_5	11.84323	-8.303401
C3	1	117	WT	Plate_5	11.927552	-4.9950786
G9	12	149	Null	Plate_5	11.913814	-8.671407
G11	19	127	Null	Plate_5	9.418825	-5.679186
E10	4	132	Null	Plate_5	12.825499	-5.9507837
C3	19	117	WT	Plate_5	9.087468	-6.8638396
G12	14	121	Null	Plate_5	11.223823	-4.9528375
F11	5	135	Null	Plate_5	13.690085	-5.9127016
D10	15	157	Null	Plate_5	12.728691	-7.4019365
E3	3	120	WT	Plate_5	10.198172	-7.185496
C1	15	63	WT	Plate_5	14.033938	-6.099162
G9	6	149	Null	Plate_5	10.538703	-3.5985315
G3	13	121	WT	Plate_5	13.415847	-6.728644
E10	4	132	Null	Plate_5	13.096121	-3.2572021
F11	12	135	Null	Plate_5	10.246164	-5.2416954
F9	7	149	Null	Plate_5	13.471178	-5.8929057
D2	17	98	WT	Plate_5	11.546988	-7.510924
D10	3	157	Null	Plate_5	9.470899	-6.5056605
B1	1	76	WT	Plate_5	11.40949	-3.8494823
F9	15	149	Null	Plate_5	11.758986	-5.744026
E9	9	119	Null	Plate_5	12.395713	-3.2375407
B11	8	148	Null	Plate_5	12.303414	-8.456895
G11	4	127	Null	Plate_5	8.2176075	-7.627465
G10	3	128	Null	Plate_5	9.207602	-4.074237
C4	4	103	WT	Plate_5	11.683856	-4.1959743
F2	19	111	WT	Plate_5	12.693142	-7.4087873
G3	5	121	WT	Plate_5	12.455725	-5.046991
C4	6	103	WT	Plate_5	9.889986	-8.891885
E9	9	119	Null	Plate_5	9.533994	-6.857781
E1	19	100	WT	Plate_5	9.602287	-7.6316714
B4	12	111	WT	Plate_5	8.388732	-7.2425327
B9	6	173	Null	Plate_5	11.297259	-8.957278
F11	15	135	Null	Plate_5	11.570789	-4.415002
C11	12	154	Null	Plate_5	9.744142	-8.277676
F11	10	135	Null	Plate_5	11.877524	-5.550631
D3	12	128	WT	Plate_5	13.300935	-6.677988
C11	4	154	Null	Plate_5	8.292091	-6.3637266
D12	18	106	Null	Plate_5	11.526095	-4.823698
B2	17	97	WT	Plate_5	11.062928	-6.6944313
C4	6	103	WT	Plate_5	11.249396	-8.116919
C9	3	156	Null	Plate_5	12.017208	-5.997109
E11	20	185	Null	Plate_5	8.916079	-5.008268
B4	4	111	WT	Plate_5	10.579255	-7.6341887
C9	20	156	Null	Plate_5	10.701299	-4.882707
G11	3	127	Null	Plate_5	12.0528145	-7.356232
G11	10	127	Null	Plate_5	13.375167	-4.369858
B1	9	76	WT	Plate_5	8.842466	-7.090629
C11	19	154	Null	Plate_5	10.552128	-4.1178875
F4	7	94	WT	Plate_5	12.558295	-4.8967886
C9	4	156	Null	Plate_5	8.657786	-7.118144
E3	12	120	WT	Plate_5	13.533238	-4.50402
C9	2	156	Null	Plate_5	9.394465	-8.428091
G12	20	121	Null	Plate_5	9.752691	-7.13387
C3	1	117	WT	Plate_5	12.3703	-7.698869
G3	14	121	WT	Plate_5	12.738915	-7.284978
F9	19	149	Null	Plate_5	12.304622	-6.927719
C11	18	154	Null	Plate_5	12.449909	-7.5200624
G11	21	127	Null	Plate_5	11.590123	-5.164386
F9	19	149	Null	Plate_5	12.993143	-7.0959435
E2	2	102	WT	Plate_5	8.689386	-4.0527945
B1	19	76	WT	Plate_5	13.810332	-6.6565237
C3	17	117	WT	Plate_5	8.971369	-5.924956
D1	3	91	WT	Plate_5	10.098532	-4.587576
C12	7	119	Null	Plate_5	10.262052	-9.023831
G1	3	71	WT	Plate_5	11.699489	-8.125003
F2	10	111	WT	Plate_5	8.297442	-6.8284073
B9	11	173	Null	Plate_5	12.972772	-7.818911
G10	9	128	Null	Plate_5	11.860085	-6.047819
C10	14	125	Null	Plate_5	10.818968	-7.439496
D12	16	106	Null	Plate_5	11.973897	-5.5389
C9	4	156	Null	Plate_5	12.222232	-6.414682
D4	8	102	WT	Plate_5	11.767101	-8.418017
F9	7	149	Null	Plate_5	9.204483	-5.665352
F10	19	152	Null	Plate_5	10.99899	-4.539934
G10	18	128	Null	Plate_5	11.972191	-7.7777753
B4	21	111	WT	Plate_5	10.694503	-7.0093575
D12	18	106	Null	Plate_5	12.816145	-8.190353
F2	8	111	WT	Plate_5	13.869908	-7.143034
B10	8	155	Null	Plate_5	11.529646	-8.356642
G3	1	121	WT	Plate_5	11.024669	-7.434162
C11	9	154	Null	Plate_5	12.854553	-6.814981
C2	2	136	WT	Plate_5	8.516442	-7.087451
F1	4	87	WT	Plate_5	10.092724	-5.4916635
G4	21	99	WT	Plate_5	11.490443	-7.7365975
G10	2	128	Null	Plate_5	10.647205	-3.5995045
C12	8	119	Null	Plate_5	11.073269	-6.903443
E11	19	185	Null	Plate_5	12.073944	-4.806749
G10	9	128	Null	Plate_5	9.317696	-5.9972396
C12	20	119	Null	Plate_5	13.076154	-6.8099203
B1	21	76	WT	Plate_5	14.116114	-5.942118
C2	18	136	WT	Plate_5	11.640854	-7.426282
D10	2	157	Null	Plate_5	13.096447	-7.080825
E12	19	115	Null	Plate_5	12.658021	-7.174338
G12	5	121	Null	Plate_5	11.852802	-7.4803834
G9	19	149	Null	Plate_5	13.409064	-6.4119167
G12	18	121	Null	Plate_5	11.550343	-8.430662
F2	1	111	WT	Plate_5	12.1016865	-6.750048
D9	19	135	Null	Plate_5	12.087644	-7.8268676
F10	10	152	Null	Plate_5	13.73475	-5.4778504
B10	3	155	Null	Plate_5	9.803519	-5.750179
F9	12	149	Null	Plate_5	12.006239	-5.421963
F12	17	124	Null	Plate_5	9.661326	-7.506488
B3	15	77	WT	Plate_5	10.524083	-6.968119
E11	8	185	Null	Plate_5	10.186908	-3.5029988
G2	9	123	WT	Plate_5	8.466641	-6.812889
D4	7	102	WT	Plate_5	10.348998	-5.9369154
E1	2	100	WT	Plate_5	11.598615	-6.4708066
D1	20	91	WT	Plate_5	12.561449	-3.3446012
F2	18	111	WT	Plate_5	10.78963	-4.9310603
F11	15	135	Null	Plate_5	10.145534	-4.4094963
F12	6	124	Null	Plate_5	11.580446	-5.486449
C4	5	103	WT	Plate_5	13.662626	-4.621463
G4	15	99	WT	Plate_5	9.412786	-7.8121204
G9	3	149	Null	Plate_5	8.33537	-7.4752836
C2	18	136	WT	Plate_5	11.64871	-7.3742785
F9	21	149	Null	Plate_5	12.666528	-7.0048585
G3	5	121	WT	Plate_5	10.951598	-5.4955554
F9	11	149	Null	Plate_5	10.077745	-7.1610136
G10	4	128	Null	Plate_5	11.890546	-4.373924
E3	3	120	WT	Plate_5	10.430236	-6.3271823
E9	21	119	Null	Plate_5	10.0331	-7.0424848
B9	18	173	Null	Plate_5	13.499338	-5.2465563
G12	1	121	Null	Plate_5	12.219466	-5.968852
F4	6	94	WT	Plate_5	12.298245	-8.018544
C9	7	156	Null	Plate_5	8.989245	-7.4698963
E12	20	115	Null	Plate_5	8.371954	-6.946884
G12	18	121	Null	Plate_5	10.748309	-7.9354258
B10	5	155	Null	Plate_5	11.564365	-6.758612
C9	8	156	Null	Plate_5	12.877331	-7.032544
E3	12	120	WT	Plate_5	9.819876	-6.0649934
G2	18	123	WT	Plate_5	10.115879	-7.8719277
D1	21	91	WT	Plate_5	13.947219	-6.614286
E4	8	85	WT	Plate_5	8.401464	-7.1611123
C4	21	103	WT	Plate_5	13.005891	-5.2878604
B12	8	148	Null	Plate_5	10.762371	-8.439575
G9	20	149	Null	Plate_5	11.0765295	-5.071868
E11	7	185	Null	Plate_5	10.946793	-5.260815
F4	11	94	WT	Plate_5	10.47881	-5.588299
B11	10	148	Null	Plate_5	8.3624735	-5.1120567
