Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
E4	17	131	WT	Plate_6	2.7235131	1.8274881
E8	29	215	WT	Plate_6	5.1798396	0.43768013
G11	6	114	Null	Plate_6	4.286242	-0.28246966
E10	27	224	WT	Plate_6	2.9074776	0.32084802
E10	9	224	WT	Plate_6	3.8331034	-0.9117145
B3	4	116	WT	Plate_6	9.668748	2.9026775
E10	27	224	WT	Plate_6	4.9792314	1.8080688
E8	4	215	WT	Plate_6	5.1505	-1.5490655
B4	22	88	WT	Plate_6	9.173344	3.3458807
D9	27	74	Null	Plate_6	9.809118	1.5110775
E10	35	224	WT	Plate_6	2.671008	0.202983
G6	19	133	Null	Plate_6	2.0588465	1.1471704
E11	10	232	WT	Plate_6	2.9468944	-0.9687821
D11	35	67	Null	Plate_6	9.120055	2.0619214
E2	21	141	WT	Plate_6	4.3449254	0.2674275
G7	32	128	Null	Plate_6	3.2740624	-1.3374083
G2	29	114	Null	Plate_6	3.6165645	-1.5398904
B7	23	102	WT	Plate_6	10.761952	2.944189
G6	12	133	Null	Plate_6	5.514862	-1.5433223
G9	31	87	Null	Plate_6	3.8460484	1.0614374
E8	32	215	WT	Plate_6	1.5531552	1.7246059
G4	21	109	Null	Plate_6	4.5296383	1.6538625
G11	26	114	Null	Plate_6	0.9849972	0.2748988
D9	2	74	Null	Plate_6	10.182672	2.138121
B8	34	92	WT	Plate_6	11.149641	2.2525067
E7	31	194	WT	Plate_6	2.3868437	1.0446837
E9	36	251	WT	Plate_6	2.6842437	2.0348947
G6	36	133	Null	Plate_6	4.733802	-1.2986147
E10	32	224	WT	Plate_6	3.7611709	-0.6662647
B6	23	93	WT	Plate_6	8.872643	2.1541243
G4	27	109	Null	Plate_6	5.768672	2.316688
G3	12	123	Null	Plate_6	3.1615236	-1.3204513
G8	21	132	Null	Plate_6	2.830575	-1.3189723
E7	18	194	WT	Plate_6	4.1747704	-1.2038472
B6	3	93	WT	Plate_6	8.907425	1.3087307
G6	21	133	Null	Plate_6	4.5471015	-2.1879475
B4	33	88	WT	Plate_6	10.174152	1.6528064
B9	34	135	WT	Plate_6	8.844745	2.1890721
G3	35	123	Null	Plate_6	2.328821	-0.84092206
B7	27	102	WT	Plate_6	9.799626	2.0576572
D11	22	67	Null	Plate_6	7.9919844	2.5775468
E2	23	141	WT	Plate_6	5.9069333	-0.06639906
E10	10	224	WT	Plate_6	3.6865258	-1.1165044
G6	23	133	Null	Plate_6	5.277312	-2.01899
G3	28	123	Null	Plate_6	3.401244	-1.5089692
G11	12	114	Null	Plate_6	2.2281995	0.49995992
G5	25	131	Null	Plate_6	1.0614806	-0.06870691
D6	4	54	Null	Plate_6	8.123564	3.0479207
D11	14	67	Null	Plate_6	9.89896	1.0637416
E8	16	215	WT	Plate_6	3.0534582	1.9743711
E4	14	131	WT	Plate_6	2.449699	0.8999892
E7	15	194	WT	Plate_6	4.0778356	0.5614598
D2	14	53	Null	Plate_6	9.047413	2.4988685
G8	8	132	Null	Plate_6	4.1678557	0.6206521
B3	33	116	WT	Plate_6	8.617741	2.1585832
E5	25	172	WT	Plate_6	4.8770843	0.86749965
E7	3	194	WT	Plate_6	2.871766	1.1211897
D7	2	68	Null	Plate_6	9.32816	2.9229572
E8	2	215	WT	Plate_6	1.745713	1.94614
E10	8	224	WT	Plate_6	1.9402374	-0.46522367
E10	7	224	WT	Plate_6	5.0839076	-2.009291
G4	24	109	Null	Plate_6	4.658335	-0.8455125
B3	3	116	WT	Plate_6	9.551984	2.6436455
B9	35	135	WT	Plate_6	10.4264555	3.1529353
E3	19	161	WT	Plate_6	5.5607963	1.7738171
G3	28	123	Null	Plate_6	2.390647	0.66744214
E11	22	232	WT	Plate_6	1.4419726	-0.9481435
E10	21	224	WT	Plate_6	2.9220958	-1.3817488
D2	20	53	Null	Plate_6	8.253037	2.5482218
B7	15	102	WT	Plate_6	10.923521	2.3027766
E8	35	215	WT	Plate_6	6.031041	-1.2037188
D10	24	59	Null	Plate_6	9.586632	2.2159712
G5	22	131	Null	Plate_6	4.8263464	-1.5962336
B7	34	102	WT	Plate_6	10.840746	2.2481444
G9	28	87	Null	Plate_6	4.3797884	2.5304127
G3	33	123	Null	Plate_6	2.7660675	-0.1900928
G5	19	131	Null	Plate_6	2.1725342	-0.24112049
B9	27	135	WT	Plate_6	11.060802	2.7145276
B8	35	92	WT	Plate_6	9.243828	2.2405128
E7	9	194	WT	Plate_6	5.3911457	0.03831785
G2	25	114	Null	Plate_6	1.7499971	0.5211225
E9	15	251	WT	Plate_6	3.9781847	0.40169817
E5	8	172	WT	Plate_6	2.0592413	1.1568881
D4	24	40	Null	Plate_6	7.5444093	2.4292896
E10	35	224	WT	Plate_6	4.8269424	0.8180072
E9	30	251	WT	Plate_6	3.5209436	0.36380678
E3	32	161	WT	Plate_6	4.303931	0.13635956
E5	30	172	WT	Plate_6	5.450539	-1.8243618
E5	28	172	WT	Plate_6	4.620949	0.18797387
E7	12	194	WT	Plate_6	3.0167978	0.33296892
G8	14	132	Null	Plate_6	1.6552141	-0.27096432
E5	25	172	WT	Plate_6	5.512426	0.60843116
B9	36	135	WT	Plate_6	9.470942	1.8898894
B11	22	122	WT	Plate_6	10.942395	1.550445
B2	6	129	WT	Plate_6	9.417613	3.2912736
E7	17	194	WT	Plate_6	3.9584048	1.7144252
E8	16	215	WT	Plate_6	4.0821652	0.91727936
B7	29	102	WT	Plate_6	9.466712	1.8934746
E9	17	251	WT	Plate_6	3.680608	0.860576
D7	23	68	Null	Plate_6	11.084141	2.6847308
E10	7	224	WT	Plate_6	5.568319	0.2724552
B4	35	88	WT	Plate_6	10.128349	1.430011
B9	20	135	WT	Plate_6	8.373734	2.8051183
D3	32	55	Null	Plate_6	8.055986	2.1924522
E4	8	131	WT	Plate_6	2.2388194	2.2409885
E9	32	251	WT	Plate_6	4.606588	2.0556633
E6	23	144	WT	Plate_6	4.5786276	1.9809941
G6	19	133	Null	Plate_6	4.6594243	-0.6660976
B6	8	93	WT	Plate_6	9.015937	1.5558739
D11	21	67	Null	Plate_6	10.181629	2.862458
G6	20	133	Null	Plate_6	5.1166673	-1.0869783
B11	16	122	WT	Plate_6	10.443044	1.7681285
D11	24	67	Null	Plate_6	8.454099	1.696338
B8	28	92	WT	Plate_6	9.659272	2.5397425
E8	32	215	WT	Plate_6	2.2475007	2.1840165
B7	5	102	WT	Plate_6	10.198485	2.5078673
B3	9	116	WT	Plate_6	9.85394	2.7686841
E11	32	232	WT	Plate_6	5.7312307	2.087397
D8	21	62	Null	Plate_6	9.336486	2.3377373
G5	32	131	Null	Plate_6	5.2595725	-1.0531034
D5	10	50	Null	Plate_6	9.385311	2.8127851
B2	30	129	WT	Plate_6	10.46974	1.6590526
E5	35	172	WT	Plate_6	5.0970097	0.9057104
D3	33	55	Null	Plate_6	8.528006	1.8018817
D11	28	67	Null	Plate_6	9.121411	2.3583229
B9	21	135	WT	Plate_6	11.170903	1.7180864
E5	13	172	WT	Plate_6	6.0198717	-0.43383765
D11	30	67	Null	Plate_6	8.653296	2.3497381
B10	22	124	WT	Plate_6	11.065042	2.2634215
G3	8	123	Null	Plate_6	2.6661453	-0.6872912
B7	23	102	WT	Plate_6	8.744395	1.7100523
G5	32	131	Null	Plate_6	4.5313845	-1.8636965
G5	5	131	Null	Plate_6	4.296849	2.280421
E10	28	224	WT	Plate_6	4.4653206	1.2816491
E11	21	232	WT	Plate_6	1.5217763	0.49254057
E2	18	141	WT	Plate_6	2.1926072	1.6728677
E10	16	224	WT	Plate_6	3.688541	0.6032385
G7	21	128	Null	Plate_6	1.7263588	-0.7603561
E2	1	141	WT	Plate_6	3.7230902	2.0283349
D7	14	68	Null	Plate_6	7.70364	2.5027406
G2	1	114	Null	Plate_6	3.7472827	-1.6625993
E5	36	172	WT	Plate_6	1.7425305	1.3271532
E11	22	232	WT	Plate_6	2.087246	-1.4979645
G3	31	123	Null	Plate_6	5.23524	-0.58554816
B10	3	124	WT	Plate_6	10.879181	2.8258073
E10	28	224	WT	Plate_6	1.930722	-0.1288197
B9	30	135	WT	Plate_6	10.599201	2.893966
E5	19	172	WT	Plate_6	2.8456354	1.6087974
E3	24	161	WT	Plate_6	5.177177	1.4856638
G5	24	131	Null	Plate_6	3.463894	-1.450109
E8	16	215	WT	Plate_6	3.4521067	-0.9042128
G6	30	133	Null	Plate_6	2.0018902	0.3998489
B4	33	88	WT	Plate_6	10.479314	1.6596122
E10	23	224	WT	Plate_6	4.972428	0.044032235
E2	28	141	WT	Plate_6	3.4447265	2.4942873
E6	2	144	WT	Plate_6	3.7094448	0.6769027
D11	36	67	Null	Plate_6	9.418559	2.0816371
B9	16	135	WT	Plate_6	10.823084	2.275196
E9	15	251	WT	Plate_6	4.038414	-1.2156498
E7	2	194	WT	Plate_6	5.877236	-0.5727689
G7	7	128	Null	Plate_6	2.115113	1.7599732
E9	31	251	WT	Plate_6	1.8389854	2.6483054
E7	20	194	WT	Plate_6	2.6593075	1.9735947
E7	22	194	WT	Plate_6	3.2913404	-0.32914865
E3	22	161	WT	Plate_6	5.564257	-0.2068966
B9	3	135	WT	Plate_6	9.642927	2.0593371
B9	28	135	WT	Plate_6	11.43598	1.9418175
E9	4	251	WT	Plate_6	3.113284	0.73173016
E6	27	144	WT	Plate_6	2.8831227	1.3146677
E10	24	224	WT	Plate_6	4.7828856	0.47851834
G4	14	109	Null	Plate_6	5.687114	2.3122036
E4	20	131	WT	Plate_6	2.2070835	1.3708867
G5	2	131	Null	Plate_6	1.8837347	0.6293694
G7	19	128	Null	Plate_6	5.6628737	-0.85009515
E9	16	251	WT	Plate_6	3.8838484	-0.5574394
B3	22	116	WT	Plate_6	9.609163	3.251273
B5	12	91	WT	Plate_6	9.796748	1.6032315
E11	17	232	WT	Plate_6	3.9748507	-0.0650073
E10	27	224	WT	Plate_6	1.4934279	-0.3759728
E9	30	251	WT	Plate_6	3.8556962	0.25812533
B5	16	91	WT	Plate_6	10.432127	3.164565
G2	34	114	Null	Plate_6	3.4164202	-0.6666457
D3	29	55	Null	Plate_6	8.782911	2.5749059
E11	22	232	WT	Plate_6	4.0136237	-1.5515666
G8	28	132	Null	Plate_6	5.145517	-1.6326561
B7	27	102	WT	Plate_6	10.598535	2.4223588
G8	21	132	Null	Plate_6	1.4173893	0.08864546
B4	31	88	WT	Plate_6	8.303709	2.9367924
G3	35	123	Null	Plate_6	4.5280385	-0.28941885
E11	24	232	WT	Plate_6	3.2778783	-0.5837418
B10	36	124	WT	Plate_6	10.449181	3.097372
E7	12	194	WT	Plate_6	4.4053254	0.20052598
E8	14	215	WT	Plate_6	2.6539934	1.4870086
G5	34	131	Null	Plate_6	2.2067275	-0.82215506
E8	16	215	WT	Plate_6	4.050898	-1.0607344
B5	14	91	WT	Plate_6	10.473664	3.0743003
B9	18	135	WT	Plate_6	2.465579	0.49605846
B4	33	88	WT	Plate_6	10.657929	2.3908057
G11	7	114	Null	Plate_6	3.3187628	0.35579214
B3	3	116	WT	Plate_6	8.560327	1.98748
G4	11	109	Null	Plate_6	4.2573075	-1.230398
B3	13	116	WT	Plate_6	8.911948	1.7540249
B4	27	88	WT	Plate_6	8.75509	2.3374014
E9	16	251	WT	Plate_6	1.6116111	0.11504653
E9	27	251	WT	Plate_6	4.0074716	-0.061160702
B9	20	135	WT	Plate_6	9.170442	2.374009
D9	26	74	Null	Plate_6	9.438428	3.3456419
E7	29	194	WT	Plate_6	5.5527406	-0.9878424
E6	31	144	WT	Plate_6	4.94617	0.76443905
E2	8	141	WT	Plate_6	2.7702942	2.511608
G11	4	114	Null	Plate_6	3.5474594	-1.7803714
E6	11	144	WT	Plate_6	2.7800188	2.444073
B3	26	116	WT	Plate_6	9.970524	1.8723896
E7	22	194	WT	Plate_6	4.340435	2.3426929
D8	11	62	Null	Plate_6	9.422609	1.2652287
B11	16	122	WT	Plate_6	10.566557	2.3223274
E5	13	172	WT	Plate_6	5.380737	-0.5607397
B5	3	91	WT	Plate_6	10.08531	3.199839
D10	17	59	Null	Plate_6	9.556271	1.5749162
G2	9	114	Null	Plate_6	2.9046953	-1.4146032
G11	12	114	Null	Plate_6	1.6164823	-0.7413579
B7	33	102	WT	Plate_6	8.965904	2.4499004
B2	1	129	WT	Plate_6	10.175481	2.120958
B5	1	91	WT	Plate_6	9.949395	2.373448
D7	6	68	Null	Plate_6	8.134877	2.536684
B9	21	135	WT	Plate_6	11.022713	1.8278989
E3	25	161	WT	Plate_6	3.0583122	1.7454679
G7	29	128	Null	Plate_6	3.5841405	-1.484923
D11	14	67	Null	Plate_6	9.498968	1.6020762
B11	10	122	WT	Plate_6	10.452188	1.5903842
E8	2	215	WT	Plate_6	5.79581	-0.19464424
B9	28	135	WT	Plate_6	10.128037	1.6317163
G9	33	87	Null	Plate_6	2.265089	0.45283324
B8	21	92	WT	Plate_6	10.803677	1.7377429
E11	28	232	WT	Plate_6	3.8466587	0.84077287
E9	33	251	WT	Plate_6	2.5605638	-0.85410845
G9	4	87	Null	Plate_6	3.6447372	-1.1313837
G10	5	88	Null	Plate_6	3.4647405	-1.4246092
E4	25	131	WT	Plate_6	1.8798081	2.1930556
E6	29	144	WT	Plate_6	3.1118996	2.152327
G7	21	128	Null	Plate_6	2.907179	-1.1592042
B7	27	102	WT	Plate_6	10.362833	1.6650162
B9	17	135	WT	Plate_6	10.36625	2.184237
E7	24	194	WT	Plate_6	6.0227785	-0.11039706
D11	26	67	Null	Plate_6	8.879123	2.2326508
G6	15	133	Null	Plate_6	5.5175834	1.5630751
D11	2	67	Null	Plate_6	10.5922165	2.695991
E11	16	232	WT	Plate_6	3.239315	1.1944985
E9	6	251	WT	Plate_6	2.809046	-1.1357988
G8	33	132	Null	Plate_6	2.25469	-0.66981936
E8	4	215	WT	Plate_6	5.1637874	0.415719
E2	9	141	WT	Plate_6	5.0747156	1.6146646
E10	21	224	WT	Plate_6	1.6240939	-0.1219892
B3	20	116	WT	Plate_6	9.487765	3.053518
G7	1	128	Null	Plate_6	5.234626	-0.54836774
G11	23	114	Null	Plate_6	4.779575	2.0554118
G8	30	132	Null	Plate_6	5.0105424	-1.6478959
B2	27	129	WT	Plate_6	9.659676	1.4707258
G11	18	114	Null	Plate_6	3.656402	-1.6739738
E11	29	232	WT	Plate_6	3.2006369	-1.0047214
E10	8	224	WT	Plate_6	2.8669338	-0.95797527
B7	34	102	WT	Plate_6	8.318684	2.7733474
E4	22	131	WT	Plate_6	2.838429	2.6991577
G4	15	109	Null	Plate_6	5.286788	0.764982
E11	6	232	WT	Plate_6	3.8964443	-0.0024886555
G9	21	87	Null	Plate_6	5.119879	-1.4386853
G4	14	109	Null	Plate_6	5.6786447	-1.178554
E9	7	251	WT	Plate_6	2.374234	1.4877949
E8	1	215	WT	Plate_6	7.27788	2.6012397
B10	16	124	WT	Plate_6	1.6875688	-0.6656412
B10	11	124	WT	Plate_6	10.869951	2.744129
D6	30	54	Null	Plate_6	7.9612317	1.9402908
B11	29	122	WT	Plate_6	10.117224	2.5169816
B3	30	116	WT	Plate_6	10.411163	3.2895775
E4	25	131	WT	Plate_6	2.4114192	1.4178249
G9	19	87	Null	Plate_6	1.6035422	1.7434388
E8	29	215	WT	Plate_6	5.535098	-0.5130584
E2	15	141	WT	Plate_6	5.2303033	-0.04132937
E5	24	172	WT	Plate_6	5.135001	1.8424666
B10	13	124	WT	Plate_6	9.59875	2.7081027
B4	6	88	WT	Plate_6	8.668728	2.227748
G3	24	123	Null	Plate_6	1.3741877	0.5778823
B10	22	124	WT	Plate_6	10.041882	1.2578834
E6	18	144	WT	Plate_6	1.6772501	1.9513409
E3	20	161	WT	Plate_6	2.2488887	1.6301678
G6	31	133	Null	Plate_6	3.4346752	-1.1078846
B11	16	122	WT	Plate_6	4.3856616	0.32261172
G10	34	88	Null	Plate_6	2.165399	1.299052
G10	10	88	Null	Plate_6	5.5089717	1.4128735
E5	12	172	WT	Plate_6	3.79875	2.1057646
B4	26	88	WT	Plate_6	8.805007	2.4737384
B7	27	102	WT	Plate_6	10.440046	1.9902148
E2	19	141	WT	Plate_6	5.6315923	2.4623525
B11	4	122	WT	Plate_6	9.551891	2.0015624
E9	21	251	WT	Plate_6	3.5785434	-0.24272877
D4	10	40	Null	Plate_6	9.354291	3.1101263
B3	16	116	WT	Plate_6	9.855027	2.1931844
B7	27	102	WT	Plate_6	9.404646	1.505211
G2	23	114	Null	Plate_6	3.135709	-0.22922207
E2	17	141	WT	Plate_6	3.352459	1.9897195
E10	9	224	WT	Plate_6	3.700859	0.94416195
E5	26	172	WT	Plate_6	3.564839	2.2579632
B2	14	129	WT	Plate_6	9.330357	2.0817723
E10	29	224	WT	Plate_6	4.0394993	-0.46208924
E10	10	224	WT	Plate_6	3.4754183	-0.6603438
E6	2	144	WT	Plate_6	2.0550554	2.062532
G3	21	123	Null	Plate_6	3.0106153	0.04279299
E8	35	215	WT	Plate_6	4.3859987	1.1468272
G5	10	131	Null	Plate_6	3.3852625	-0.34500587
B11	10	122	WT	Plate_6	10.509115	1.5637857
G11	7	114	Null	Plate_6	3.6387537	-0.6511604
E8	22	215	WT	Plate_6	3.4606361	1.4644864
G3	33	123	Null	Plate_6	3.1575778	-0.09105385
D7	2	68	Null	Plate_6	10.217958	3.3739889
E8	3	215	WT	Plate_6	5.01406	-0.6521341
E9	21	251	WT	Plate_6	4.3324065	-0.9839443
G7	19	128	Null	Plate_6	1.4787514	-0.5558458
G2	28	114	Null	Plate_6	1.8944957	-0.19546384
D3	29	55	Null	Plate_6	9.485629	3.1130989
E2	4	141	WT	Plate_6	2.4762425	0.87683517
E2	3	141	WT	Plate_6	5.7767954	-0.4478698
B7	30	102	WT	Plate_6	10.1821995	2.7119775
G3	29	123	Null	Plate_6	3.682576	-0.23772204
G10	5	88	Null	Plate_6	2.482668	0.5746581
D9	19	74	Null	Plate_6	9.734725	1.9962535
E7	12	194	WT	Plate_6	1.5889099	1.3445687
E9	10	251	WT	Plate_6	3.6681316	0.94871485
G3	30	123	Null	Plate_6	4.5894294	-0.75157905
E10	28	224	WT	Plate_6	2.910114	-1.4421623
G3	30	123	Null	Plate_6	1.0801924	-0.17814924
D7	33	68	Null	Plate_6	4.7057467	0.62381077
E8	32	215	WT	Plate_6	5.9524803	-1.167763
D2	6	53	Null	Plate_6	7.475141	2.3150134
G6	7	133	Null	Plate_6	2.5207481	2.09384
E9	1	251	WT	Plate_6	4.3362684	2.3408506
G8	2	132	Null	Plate_6	8.531011	1.3898546
G2	5	114	Null	Plate_6	1.0009588	0.82928926
D3	11	55	Null	Plate_6	8.970256	2.6206093
B3	26	116	WT	Plate_6	9.023181	2.6523292
G7	7	128	Null	Plate_6	3.8811035	0.05154342
B10	4	124	WT	Plate_6	9.837899	1.8989286
D8	22	62	Null	Plate_6	9.553245	1.5911014
D11	35	67	Null	Plate_6	8.351392	1.4211537
G10	24	88	Null	Plate_6	1.5402828	1.4585869
B7	28	102	WT	Plate_6	9.823684	1.7374094
D2	16	53	Null	Plate_6	9.721721	1.4970964
G11	15	114	Null	Plate_6	2.9452412	-0.18272111
B6	28	93	WT	Plate_6	9.186465	2.2065802
D11	18	67	Null	Plate_6	9.328961	2.303366
E9	1	251	WT	Plate_6	4.994285	0.6166618
D7	27	68	Null	Plate_6	9.200806	3.514895
E11	34	232	WT	Plate_6	2.3909037	1.350895
B9	21	135	WT	Plate_6	9.756818	3.7618117
E5	30	172	WT	Plate_6	3.2378588	-0.04482145
G6	6	133	Null	Plate_6	3.254462	-1.4255337
G10	22	88	Null	Plate_6	3.810222	0.062114164
E9	12	251	WT	Plate_6	1.5711831	-0.00826049
G7	33	128	Null	Plate_6	10.494067	3.2440777
G2	10	114	Null	Plate_6	2.9938557	-0.03706777
G8	15	132	Null	Plate_6	1.3244596	-0.22653162
G2	25	114	Null	Plate_6	3.8141122	-1.7188623
E8	28	215	WT	Plate_6	2.845428	1.5859804
D2	32	53	Null	Plate_6	8.529946	3.2456262
E9	33	251	WT	Plate_6	3.8346472	1.577108
D4	20	40	Null	Plate_6	4.4292197	-0.1273877
E2	23	141	WT	Plate_6	3.143809	0.04293761
E2	35	141	WT	Plate_6	5.526694	2.4857273
E10	35	224	WT	Plate_6	2.5274432	0.3590004
E9	12	251	WT	Plate_6	3.9544256	-0.7106119
D8	8	62	Null	Plate_6	8.657901	1.7623522
E10	17	224	WT	Plate_6	1.9807465	-0.6769434
B2	10	129	WT	Plate_6	10.355437	2.5137088
E8	6	215	WT	Plate_6	2.6325886	0.5089304
B9	26	135	WT	Plate_6	8.837887	2.1511617
E10	9	224	WT	Plate_6	3.3938074	-0.98074955
G3	36	123	Null	Plate_6	0.8652196	-0.018559942
D9	6	74	Null	Plate_6	10.474976	1.7628648
G7	23	128	Null	Plate_6	4.3837647	-1.9400116
B9	35	135	WT	Plate_6	10.762959	2.5015926
E10	3	224	WT	Plate_6	4.2338314	-0.909361
B11	16	122	WT	Plate_6	9.531735	2.3606372
B9	26	135	WT	Plate_6	8.75179	3.4541333
B4	15	88	WT	Plate_6	6.09532	0.2731277
G6	4	133	Null	Plate_6	2.2644231	0.6429378
B10	17	124	WT	Plate_6	11.014213	1.8994788
B10	16	124	WT	Plate_6	11.194265	2.3534818
D9	21	74	Null	Plate_6	10.693372	2.7435117
E11	2	232	WT	Plate_6	2.6301732	1.6301463
G2	21	114	Null	Plate_6	0.97761303	0.5588215
E7	11	194	WT	Plate_6	1.2181286	0.5163186
B8	34	92	WT	Plate_6	10.920741	2.5977805
G9	14	87	Null	Plate_6	3.9067323	0.7385724
B10	25	124	WT	Plate_6	9.161246	1.1380316
E9	28	251	WT	Plate_6	3.5882492	-0.9587261
G4	1	109	Null	Plate_6	1.578299	1.6138812
E9	16	251	WT	Plate_6	0.7911056	0.76588994
E8	16	215	WT	Plate_6	4.157332	-0.91626304
B11	22	122	WT	Plate_6	11.105405	1.592422
B4	18	88	WT	Plate_6	10.615106	3.0503654
E11	16	232	WT	Plate_6	4.0319085	-1.4315028
E8	4	215	WT	Plate_6	3.0849779	-1.1716574
D3	24	55	Null	Plate_6	8.859623	3.4271684
B7	10	102	WT	Plate_6	10.946874	2.75788
E5	3	172	WT	Plate_6	5.8878317	-0.39299884
E4	30	131	WT	Plate_6	3.9935517	1.7648815
E7	19	194	WT	Plate_6	4.8883486	0.98730916
E4	32	131	WT	Plate_6	5.676705	-0.2852764
D7	10	68	Null	Plate_6	8.786013	1.6349211
D7	34	68	Null	Plate_6	10.580021	2.2866821
E4	7	131	WT	Plate_6	4.1973	2.4894912
G4	8	109	Null	Plate_6	2.3907027	0.95588094
D9	32	74	Null	Plate_6	10.287852	1.3368688
E11	16	232	WT	Plate_6	3.2692618	-1.8204376
E4	3	131	WT	Plate_6	3.3500624	1.0796124
G6	13	133	Null	Plate_6	4.9039707	0.43277836
E3	5	161	WT	Plate_6	5.2278514	1.4069644
E10	25	224	WT	Plate_6	1.0161076	0.46575817
D8	11	62	Null	Plate_6	9.618295	1.7661896
G7	23	128	Null	Plate_6	2.215054	-0.9386367
B10	21	124	WT	Plate_6	7.6183763	2.7536244
B2	13	129	WT	Plate_6	10.615943	2.561474
G4	22	109	Null	Plate_6	3.3337655	-0.2214717
B11	9	122	WT	Plate_6	9.672545	3.9361074
E7	16	194	WT	Plate_6	5.311722	2.176251
B8	8	92	WT	Plate_6	9.534965	3.2612116
B10	15	124	WT	Plate_6	10.925565	2.664677
G4	5	109	Null	Plate_6	5.0393786	-2.0321286
G5	36	131	Null	Plate_6	0.7419825	0.6482784
D11	13	67	Null	Plate_6	9.1951685	1.9152311
G11	6	114	Null	Plate_6	4.442652	0.60408175
B8	12	92	WT	Plate_6	10.074687	1.3018743
E5	19	172	WT	Plate_6	1.6964682	0.2691052
E8	3	215	WT	Plate_6	3.7102885	-1.1319362
B7	16	102	WT	Plate_6	9.760697	2.0318618
E10	8	224	WT	Plate_6	1.8515623	0.0733259
G4	33	109	Null	Plate_6	4.0316935	1.1243193
D3	32	55	Null	Plate_6	9.0201435	1.316768
G10	14	88	Null	Plate_6	1.2042817	0.9296535
B9	21	135	WT	Plate_6	10.222177	3.1300423
E10	32	224	WT	Plate_6	4.4042406	1.5075893
B8	20	92	WT	Plate_6	10.03668	3.3503103
E7	29	194	WT	Plate_6	3.9919217	1.5272096
B8	28	92	WT	Plate_6	11.389742	1.8645523
E11	22	232	WT	Plate_6	1.3981367	-1.0212506
E11	20	232	WT	Plate_6	5.173985	-0.9519213
B9	1	135	WT	Plate_6	9.676829	2.951081
E10	7	224	WT	Plate_6	5.407719	0.44734117
E8	15	215	WT	Plate_6	3.191382	-0.48658547
E11	30	232	WT	Plate_6	4.25351	-0.90288883
E5	2	172	WT	Plate_6	3.6786656	1.636273
G11	29	114	Null	Plate_6	4.0377994	-1.5157007
D7	26	68	Null	Plate_6	9.76724	2.3297355
G6	25	133	Null	Plate_6	2.1498942	1.0920337
G10	3	88	Null	Plate_6	1.0514476	0.77853787
E3	23	161	WT	Plate_6	5.8177896	-0.040631536
G2	32	114	Null	Plate_6	4.983556	-1.5130733
E11	17	232	WT	Plate_6	1.5092897	0.26482442
D5	24	50	Null	Plate_6	8.051734	2.0143943
E6	11	144	WT	Plate_6	3.302972	1.7657323
B7	15	102	WT	Plate_6	10.214498	2.3147993
E8	25	215	WT	Plate_6	5.579436	0.3443155
E4	6	131	WT	Plate_6	5.521349	1.3931259
G2	7	114	Null	Plate_6	2.3630068	0.7488655
G9	21	87	Null	Plate_6	5.8936663	-1.2126948
G11	30	114	Null	Plate_6	4.9118233	-1.2255582
D11	16	67	Null	Plate_6	10.273753	1.1355369
G7	21	128	Null	Plate_6	2.2933533	0.19414286
G6	17	133	Null	Plate_6	3.3370633	-0.8458004
B8	28	92	WT	Plate_6	7.1059184	2.8241453
E3	28	161	WT	Plate_6	3.5604608	2.1301847
E4	10	131	WT	Plate_6	5.6044116	-0.2847074
B4	36	88	WT	Plate_6	9.439879	3.5120494
E11	17	232	WT	Plate_6	3.006423	-0.73287123
B9	16	135	WT	Plate_6	10.983597	1.9804798
B11	16	122	WT	Plate_6	9.597867	1.6000446
G6	4	133	Null	Plate_6	1.6339025	1.1576049
E11	17	232	WT	Plate_6	2.673875	-0.0054869954
G10	15	88	Null	Plate_6	4.250646	1.1060238
G3	21	123	Null	Plate_6	1.1717085	0.5632818
E11	33	232	WT	Plate_6	3.47115	1.9961222
B4	18	88	WT	Plate_6	8.599674	3.3355708
E9	29	251	WT	Plate_6	0.8519763	0.902379
E10	17	224	WT	Plate_6	1.24342	0.62156826
G4	29	109	Null	Plate_6	5.2249093	-0.73224
B11	34	122	WT	Plate_6	9.937572	1.1789769
G7	25	128	Null	Plate_6	3.4913352	-1.1861225
B10	21	124	WT	Plate_6	10.674626	2.7081094
G10	23	88	Null	Plate_6	2.952742	-0.45589855
G8	3	132	Null	Plate_6	1.2527373	0.2827359
D10	28	59	Null	Plate_6	9.728499	1.283758
E4	34	131	WT	Plate_6	4.121918	2.405298
E10	28	224	WT	Plate_6	0.9221601	1.1389424
E3	20	161	WT	Plate_6	3.1859963	1.9349726
B3	14	116	WT	Plate_6	9.192288	3.1488886
E8	3	215	WT	Plate_6	1.0589058	0.76135457
G8	8	132	Null	Plate_6	3.8024514	0.42290908
E11	26	232	WT	Plate_6	2.1986167	-0.87278837
E3	28	161	WT	Plate_6	2.788665	1.239757
G5	7	131	Null	Plate_6	2.1224165	-0.080852196
E4	25	131	WT	Plate_6	2.0351222	2.303301
E8	3	215	WT	Plate_6	3.671308	-0.24457645
D11	25	67	Null	Plate_6	8.890875	1.6135509
E10	24	224	WT	Plate_6	4.1108303	-0.26133263
B2	5	129	WT	Plate_6	9.26089	3.3283532
