Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
D4	25	358	WT	Plate_3_prime	-5.559175	2.0719886
E11	4	59	Null	Plate_3_prime	-3.1049924	-1.1082644
B12	24	200	Null	Plate_3_prime	-6.8486385	2.3023295
G4	17	388	WT	Plate_3_prime	-7.0890713	2.1889205
E12	14	328	Null	Plate_3_prime	-5.059188	3.2658129
E3	8	155	WT	Plate_3_prime	-4.324049	0.25912836
F3	8	174	WT	Plate_3_prime	-7.351851	-0.06285403
D4	17	358	WT	Plate_3_prime	-4.8123775	2.3886447
F4	15	284	WT	Plate_3_prime	-6.62233	1.0117214
B4	20	219	WT	Plate_3_prime	-5.603712	3.4165614
B9	5	43	Null	Plate_3_prime	-5.0715184	-3.2956436
B2	1	55	WT	Plate_3_prime	-5.041297	-2.7861195
B12	16	200	Null	Plate_3_prime	-7.2656693	2.1733944
B12	9	200	Null	Plate_3_prime	-4.163293	2.2509604
C12	10	321	Null	Plate_3_prime	-6.506029	1.0934812
C9	3	37	Null	Plate_3_prime	-5.7619348	-2.0719187
C12	5	321	Null	Plate_3_prime	-7.9301267	1.4666531
C12	13	321	Null	Plate_3_prime	-3.8310947	2.7255378
B3	20	76	WT	Plate_3_prime	-5.2220783	1.4183825
D4	5	358	WT	Plate_3_prime	-4.3008013	2.312875
E10	1	72	Null	Plate_3_prime	-5.4472165	-2.5856352
C3	5	137	WT	Plate_3_prime	-4.282459	0.7136935
B12	16	200	Null	Plate_3_prime	-4.4718227	3.4281156
D4	15	358	WT	Plate_3_prime	-6.5597305	2.0544057
B12	9	200	Null	Plate_3_prime	-6.088162	3.8660178
C1	22	28	WT	Plate_3_prime	-4.9179	-0.9676304
C3	12	137	WT	Plate_3_prime	-2.8770983	-1.5978198
F4	20	284	WT	Plate_3_prime	-4.773362	2.8410966
E12	4	328	Null	Plate_3_prime	-5.5475636	3.8423707
B1	17	25	WT	Plate_3_prime	-5.6280317	-2.3448312
B4	8	219	WT	Plate_3_prime	-6.8242207	0.50072306
G3	4	248	WT	Plate_3_prime	-5.2417264	-0.3929828
D4	23	358	WT	Plate_3_prime	-2.760622	1.1529832
F4	8	284	WT	Plate_3_prime	-4.5715704	2.6887512
E4	5	246	WT	Plate_3_prime	-3.6184	0.9083832
G2	14	94	WT	Plate_3_prime	-4.200777	-2.741305
E12	20	328	Null	Plate_3_prime	-2.7590709	1.3924282
G3	15	248	WT	Plate_3_prime	-3.868025	0.5944868
G9	19	39	Null	Plate_3_prime	-3.3148677	-1.7254813
C12	3	321	Null	Plate_3_prime	-3.3037388	2.755621
G3	10	248	WT	Plate_3_prime	-4.590003	1.1437358
F11	4	100	Null	Plate_3_prime	-3.9456577	-1.1375282
D2	6	42	WT	Plate_3_prime	-6.2571206	-2.1662524
G3	24	248	WT	Plate_3_prime	-6.636153	1.2690934
D3	3	168	WT	Plate_3_prime	-6.474445	-0.42880562
G3	3	248	WT	Plate_3_prime	-6.7315364	1.3330519
B3	25	76	WT	Plate_3_prime	-6.4193525	-0.20744386
E12	12	328	Null	Plate_3_prime	-7.32515	1.3293521
C12	19	321	Null	Plate_3_prime	-4.80321	-2.9209435
B4	15	219	WT	Plate_3_prime	-6.4647627	4.195897
D3	10	168	WT	Plate_3_prime	-3.1223722	0.29029018
D4	25	358	WT	Plate_3_prime	-6.41388	2.5272863
D10	8	50	Null	Plate_3_prime	-6.0552187	-2.778144
G4	17	388	WT	Plate_3_prime	-7.648439	1.769653
D12	19	193	Null	Plate_3_prime	-4.2570777	2.8425963
B4	4	219	WT	Plate_3_prime	-7.114523	1.9900129
F11	15	100	Null	Plate_3_prime	-3.7864938	2.4144902
F4	8	284	WT	Plate_3_prime	-6.9969797	1.3937421
G4	4	388	WT	Plate_3_prime	-6.451282	3.9854693
G3	3	248	WT	Plate_3_prime	-6.63357	-0.016506143
E10	12	72	Null	Plate_3_prime	-5.7997355	-1.6984168
F11	23	100	Null	Plate_3_prime	-5.5217223	1.084266
C11	19	54	Null	Plate_3_prime	-3.8303611	1.2777611
D11	19	100	Null	Plate_3_prime	-2.730406	-1.4680109
B4	5	219	WT	Plate_3_prime	-4.8999	3.2823818
D4	10	358	WT	Plate_3_prime	-6.577046	0.80251884
B2	6	55	WT	Plate_3_prime	-5.1613216	-1.7015513
B4	17	219	WT	Plate_3_prime	-5.157658	1.2196879
B12	20	200	Null	Plate_3_prime	-7.3147597	2.4222605
D12	10	193	Null	Plate_3_prime	-3.1035206	1.9095824
F4	23	284	WT	Plate_3_prime	-5.542005	3.0028234
E4	20	246	WT	Plate_3_prime	-4.233968	2.8988874
E12	5	328	Null	Plate_3_prime	-7.590538	2.239679
G11	25	142	Null	Plate_3_prime	-3.224738	2.6113832
G3	25	248	WT	Plate_3_prime	-3.929898	1.8993802
D12	5	193	Null	Plate_3_prime	-6.822713	1.0801457
B4	17	219	WT	Plate_3_prime	-7.2802973	0.66122675
D11	3	100	Null	Plate_3_prime	-5.4105363	-0.87138087
E12	4	328	Null	Plate_3_prime	-5.97801	3.678429
E3	15	155	WT	Plate_3_prime	-4.5827107	1.8092884
C1	17	28	WT	Plate_3_prime	-6.110136	-2.5441093
B12	18	200	Null	Plate_3_prime	-2.7455523	0.22569321
D11	14	100	Null	Plate_3_prime	-3.2152736	1.6870844
B4	15	219	WT	Plate_3_prime	-4.4389434	0.5240063
G2	20	94	WT	Plate_3_prime	-5.339738	-3.130362
E4	24	246	WT	Plate_3_prime	-5.048747	2.5117614
C1	10	28	WT	Plate_3_prime	-6.1089196	-2.7412627
F11	8	100	Null	Plate_3_prime	-5.046815	0.7011942
B3	10	76	WT	Plate_3_prime	-4.13435	1.6929374
D11	10	100	Null	Plate_3_prime	-6.207738	0.05103983
E12	5	328	Null	Plate_3_prime	-3.9881756	3.0994039
D12	10	193	Null	Plate_3_prime	-3.6295726	2.5920565
B4	15	219	WT	Plate_3_prime	-6.8204465	2.2766447
D2	25	42	WT	Plate_3_prime	-6.0043974	-2.9859319
G2	23	94	WT	Plate_3_prime	-4.6307797	-2.1780672
E3	22	155	WT	Plate_3_prime	-7.2823315	-0.28722352
G2	20	94	WT	Plate_3_prime	-6.0563684	-2.8788595
E12	4	328	Null	Plate_3_prime	-5.529733	2.0403707
F2	4	91	WT	Plate_3_prime	-4.776516	-2.2947788
F3	6	174	WT	Plate_3_prime	-5.5011706	0.83636934
G12	20	187	Null	Plate_3_prime	-4.988494	3.8533282
E12	14	328	Null	Plate_3_prime	-4.5295367	3.2389963
E12	15	328	Null	Plate_3_prime	-4.3000255	3.6458888
C12	8	321	Null	Plate_3_prime	-7.6494656	1.9297954
D11	3	100	Null	Plate_3_prime	-3.9130557	-1.0806177
B2	6	55	WT	Plate_3_prime	-5.2658606	-2.758567
B4	23	219	WT	Plate_3_prime	-4.888538	2.9504216
E3	19	155	WT	Plate_3_prime	-6.086718	1.1151792
E3	14	155	WT	Plate_3_prime	-4.9296875	0.13856621
C9	9	37	Null	Plate_3_prime	-6.4620395	-2.1900868
F4	10	284	WT	Plate_3_prime	-2.521812	-0.74976766
F3	10	174	WT	Plate_3_prime	-4.3078265	0.76226723
G12	20	187	Null	Plate_3_prime	-3.8428464	0.56983066
E12	14	328	Null	Plate_3_prime	-7.0597105	2.4313936
G2	24	94	WT	Plate_3_prime	-6.1501455	-2.6834052
G3	23	248	WT	Plate_3_prime	-7.7139893	0.23926029
G4	25	388	WT	Plate_3_prime	-4.1628594	2.7352972
G12	20	187	Null	Plate_3_prime	-2.6571603	-1.0479232
B10	6	49	Null	Plate_3_prime	-4.6717997	-2.7568007
E4	10	246	WT	Plate_3_prime	-3.6575992	3.1843982
F2	13	91	WT	Plate_3_prime	-4.1817904	-2.6920831
F10	4	63	Null	Plate_3_prime	-5.460485	-3.2585824
F4	23	284	WT	Plate_3_prime	-5.054185	0.662389
E12	3	328	Null	Plate_3_prime	-6.706218	0.560643
C4	23	127	WT	Plate_3_prime	-6.6419125	1.1551706
B4	8	219	WT	Plate_3_prime	-7.1009493	0.31611094
C3	9	137	WT	Plate_3_prime	-3.605861	0.15071657
C12	25	321	Null	Plate_3_prime	-6.075204	-0.79136944
B10	11	49	Null	Plate_3_prime	-4.6058855	-1.9567655
E12	19	328	Null	Plate_3_prime	-4.5337024	3.9997566
E12	3	328	Null	Plate_3_prime	-7.8048177	2.0690663
C10	19	44	Null	Plate_3_prime	-5.093631	-2.7321248
C10	22	44	Null	Plate_3_prime	-4.397775	-2.2086132
G1	25	20	WT	Plate_3_prime	-5.8165803	-2.1026251
G12	10	187	Null	Plate_3_prime	-4.9507036	0.6844382
D12	23	193	Null	Plate_3_prime	-4.4749246	3.3483813
G4	6	388	WT	Plate_3_prime	-4.4629726	2.164886
B10	21	49	Null	Plate_3_prime	-3.8865077	-2.547148
D11	9	100	Null	Plate_3_prime	-4.665826	-0.031196846
G10	1	72	Null	Plate_3_prime	-4.9559407	-1.7930719
B3	5	76	WT	Plate_3_prime	-5.643456	-0.086348236
G4	15	388	WT	Plate_3_prime	-4.160627	0.1554816
F11	5	100	Null	Plate_3_prime	-5.135158	-0.22058411
C3	24	137	WT	Plate_3_prime	-6.444772	1.1781073
C12	15	321	Null	Plate_3_prime	-3.3097672	-0.23794396
E3	22	155	WT	Plate_3_prime	-4.2780147	0.78883314
F2	2	91	WT	Plate_3_prime	-4.850521	-2.5764778
G12	9	187	Null	Plate_3_prime	-5.735788	1.8120017
E2	16	59	WT	Plate_3_prime	-5.776389	-2.5192685
E12	23	328	Null	Plate_3_prime	-5.425325	4.1204634
E12	15	328	Null	Plate_3_prime	-4.0840535	2.9117365
C4	19	127	WT	Plate_3_prime	-5.418129	2.7672641
E12	15	328	Null	Plate_3_prime	-4.2465453	3.3475194
G4	8	388	WT	Plate_3_prime	-3.444377	-0.7039959
D4	7	358	WT	Plate_3_prime	-7.8706913	0.94084924
B11	24	53	Null	Plate_3_prime	-3.7132118	0.48164833
D3	13	168	WT	Plate_3_prime	-5.311168	-0.37531388
F4	25	284	WT	Plate_3_prime	-7.840224	1.4864143
G4	24	388	WT	Plate_3_prime	-6.039093	-0.15927169
C12	25	321	Null	Plate_3_prime	-5.8755074	0.70697874
C12	24	321	Null	Plate_3_prime	-4.947271	0.58998525
D12	23	193	Null	Plate_3_prime	-5.8650904	0.7096355
G4	6	388	WT	Plate_3_prime	-4.218334	1.0843086
F2	1	91	WT	Plate_3_prime	-5.0186095	-2.5796292
D4	9	358	WT	Plate_3_prime	-7.7660027	2.204091
G3	7	248	WT	Plate_3_prime	-5.20967	0.42492652
E2	21	59	WT	Plate_3_prime	-5.611213	-1.9902188
B12	19	200	Null	Plate_3_prime	-6.2155156	1.7009099
B12	20	200	Null	Plate_3_prime	-7.695216	0.7232339
B4	8	219	WT	Plate_3_prime	-7.35338	1.3775761
D4	15	358	WT	Plate_3_prime	-4.2079234	1.0655396
F3	25	174	WT	Plate_3_prime	-6.939088	-0.35056192
E11	5	59	Null	Plate_3_prime	-3.8532548	-1.4116727
D4	17	358	WT	Plate_3_prime	-5.7346926	-0.051521912
E12	18	328	Null	Plate_3_prime	-2.9557264	-0.7931417
F2	6	91	WT	Plate_3_prime	-3.8511562	-2.56748
D11	19	100	Null	Plate_3_prime	-5.0215373	1.4876833
F12	22	125	Null	Plate_3_prime	-7.1018515	-0.19715822
G11	19	142	Null	Plate_3_prime	-3.8816776	-1.1116256
E12	3	328	Null	Plate_3_prime	-4.0109544	2.209478
F11	4	100	Null	Plate_3_prime	-4.6024394	-0.33261448
F4	19	284	WT	Plate_3_prime	-6.4004197	1.281401
D4	15	358	WT	Plate_3_prime	-5.0638065	-0.73067033
G11	1	142	Null	Plate_3_prime	-3.7180037	-0.87468064
B3	10	76	WT	Plate_3_prime	-4.697421	-0.10379154
B3	23	76	WT	Plate_3_prime	-5.204904	1.0298965
C12	21	321	Null	Plate_3_prime	-6.405161	1.8288267
E4	10	246	WT	Plate_3_prime	-4.6966786	0.27809182
E4	23	246	WT	Plate_3_prime	-2.9785054	0.57674897
D12	23	193	Null	Plate_3_prime	-6.7774363	1.9393932
D1	17	46	WT	Plate_3_prime	-4.812403	-2.3465676
E4	19	246	WT	Plate_3_prime	-4.203085	1.5639824
C4	20	127	WT	Plate_3_prime	-6.778767	2.446926
E12	19	328	Null	Plate_3_prime	-6.537073	0.85739595
D3	14	168	WT	Plate_3_prime	-5.7919316	0.7405728
C4	23	127	WT	Plate_3_prime	-7.020744	1.0941168
D2	20	42	WT	Plate_3_prime	-5.28316	-3.24404
D4	25	358	WT	Plate_3_prime	-2.7964785	-0.273097
D1	25	46	WT	Plate_3_prime	-6.0109053	-2.609153
B4	23	219	WT	Plate_3_prime	-7.0680013	2.179842
E4	20	246	WT	Plate_3_prime	-5.3392186	3.0301592
G4	20	388	WT	Plate_3_prime	-5.0047617	0.9055689
C9	8	37	Null	Plate_3_prime	-6.288785	-1.5393621
D4	10	358	WT	Plate_3_prime	-6.448595	0.9782729
G4	17	388	WT	Plate_3_prime	-6.1415086	1.9761105
C4	25	127	WT	Plate_3_prime	-4.4265766	2.001798
F10	22	63	Null	Plate_3_prime	-5.8331757	-1.8464519
F12	23	125	Null	Plate_3_prime	-3.0061195	2.1835852
E4	10	246	WT	Plate_3_prime	-4.161591	2.7162635
D3	3	168	WT	Plate_3_prime	-3.12714	0.12445527
E3	10	155	WT	Plate_3_prime	-4.5751605	0.98820764
G4	20	388	WT	Plate_3_prime	-6.4234495	2.5831952
F4	15	284	WT	Plate_3_prime	-4.5446258	0.6581819
E4	25	246	WT	Plate_3_prime	-7.225225	1.4375103
G2	11	94	WT	Plate_3_prime	-6.088226	-2.6460533
B4	17	219	WT	Plate_3_prime	-5.1863136	0.7413919
F12	14	125	Null	Plate_3_prime	-3.2145734	0.337435
F10	21	63	Null	Plate_3_prime	-5.0536757	-1.6858035
G3	21	248	WT	Plate_3_prime	-3.822013	1.454142
D3	7	168	WT	Plate_3_prime	-4.765032	1.0265138
E12	17	328	Null	Plate_3_prime	-6.795429	5.8166485
F4	10	284	WT	Plate_3_prime	-3.0831308	-0.31907186
D3	4	168	WT	Plate_3_prime	-4.9029436	1.8443477
E12	10	328	Null	Plate_3_prime	-4.0240245	0.9795786
E12	13	328	Null	Plate_3_prime	-5.7753277	1.4978637
E3	16	155	WT	Plate_3_prime	-5.0206265	0.7380503
B1	21	25	WT	Plate_3_prime	-4.3994813	-2.0612397
E12	10	328	Null	Plate_3_prime	-3.5037627	2.3530836
C3	10	137	WT	Plate_3_prime	-5.4339824	1.6717864
D4	13	358	WT	Plate_3_prime	-6.4077997	1.6202731
G10	18	72	Null	Plate_3_prime	-5.1938066	-2.2544994
F3	18	174	WT	Plate_3_prime	-5.060188	1.7702204
B12	24	200	Null	Plate_3_prime	-5.25738	2.2549553
B10	19	49	Null	Plate_3_prime	-4.7776237	-2.7466543
G3	13	248	WT	Plate_3_prime	-5.2977996	0.7220388
D4	18	358	WT	Plate_3_prime	-5.164593	4.00744
G12	19	187	Null	Plate_3_prime	-3.5733619	-0.5717242
B12	16	200	Null	Plate_3_prime	-3.9235184	2.3604653
D12	9	193	Null	Plate_3_prime	-3.4499893	2.270607
C4	9	127	WT	Plate_3_prime	-6.725163	0.95812047
E12	19	328	Null	Plate_3_prime	-4.5275054	3.3747814
D4	20	358	WT	Plate_3_prime	-6.5685215	5.2560177
E4	20	246	WT	Plate_3_prime	-5.676634	3.1166024
E12	19	328	Null	Plate_3_prime	-3.8696475	3.4608767
D3	5	168	WT	Plate_3_prime	-7.6037464	0.34678674
B1	14	25	WT	Plate_3_prime	-6.269516	-2.7280052
C3	8	137	WT	Plate_3_prime	-4.4544168	1.0846431
B2	22	55	WT	Plate_3_prime	-6.2418203	-1.7293842
E10	2	72	Null	Plate_3_prime	-6.264416	-2.0774028
E4	5	246	WT	Plate_3_prime	-6.031801	2.8601463
F3	12	174	WT	Plate_3_prime	-4.396431	0.48322943
D4	18	358	WT	Plate_3_prime	-6.442609	4.0881114
E12	5	328	Null	Plate_3_prime	-2.6572309	-1.242028
B2	1	55	WT	Plate_3_prime	-5.507966	-2.4039302
E12	24	328	Null	Plate_3_prime	-4.56609	3.9464219
G3	4	248	WT	Plate_3_prime	-5.2035384	0.6383803
E4	25	246	WT	Plate_3_prime	-7.2305746	2.4087257
F10	2	63	Null	Plate_3_prime	-4.724675	-2.337977
B12	20	200	Null	Plate_3_prime	-2.6927164	-0.8116267
B4	22	219	WT	Plate_3_prime	-3.5385923	-0.7076772
G3	24	248	WT	Plate_3_prime	-3.3787382	0.40870845
C12	2	321	Null	Plate_3_prime	-3.1379275	2.369153
G4	12	388	WT	Plate_3_prime	-6.068711	2.8689249
G4	20	388	WT	Plate_3_prime	-5.9733086	2.0160844
G11	10	142	Null	Plate_3_prime	-5.6338677	2.087726
C1	5	28	WT	Plate_3_prime	-5.6346455	-2.673907
D11	13	100	Null	Plate_3_prime	-2.502262	-1.9166923
B12	14	200	Null	Plate_3_prime	-7.112044	2.1571803
F11	14	100	Null	Plate_3_prime	-4.5147123	0.16343457
E12	19	328	Null	Plate_3_prime	-4.367197	3.967242
G10	24	72	Null	Plate_3_prime	-6.0219817	-3.0840688
D3	24	168	WT	Plate_3_prime	-5.357419	2.4420877
C12	10	321	Null	Plate_3_prime	-3.1290126	2.2987616
G4	10	388	WT	Plate_3_prime	-6.4228134	2.5779843
F12	22	125	Null	Plate_3_prime	-4.1739507	3.1858792
G3	16	248	WT	Plate_3_prime	-3.398216	-0.46194792
G4	10	388	WT	Plate_3_prime	-3.921243	1.5165452
F2	13	91	WT	Plate_3_prime	-5.2838154	-2.8902378
E4	22	246	WT	Plate_3_prime	-6.846483	2.1743114
D4	8	358	WT	Plate_3_prime	-4.344088	0.6905699
G4	19	388	WT	Plate_3_prime	-6.774673	3.238805
C2	7	39	WT	Plate_3_prime	-6.209953	2.437017
G12	4	187	Null	Plate_3_prime	-4.913865	2.5206144
F4	5	284	WT	Plate_3_prime	-2.9308484	0.7253674
C11	20	54	Null	Plate_3_prime	-4.118307	-0.69209236
C12	22	321	Null	Plate_3_prime	-3.68926	2.7149303
D4	2	358	WT	Plate_3_prime	-6.6228666	1.325792
E12	25	328	Null	Plate_3_prime	-5.842309	1.9124038
C9	2	37	Null	Plate_3_prime	-4.7158017	-2.7287862
F12	19	125	Null	Plate_3_prime	-2.8477004	-1.2659477
G3	19	248	WT	Plate_3_prime	-5.248062	2.504229
E4	22	246	WT	Plate_3_prime	-2.4738102	-0.8433257
G3	24	248	WT	Plate_3_prime	-2.9246743	-0.62806106
G2	23	94	WT	Plate_3_prime	-5.186687	-2.5910795
F10	17	63	Null	Plate_3_prime	-4.111224	-2.619042
D4	19	358	WT	Plate_3_prime	-6.8987966	3.0036297
F4	8	284	WT	Plate_3_prime	-3.1701558	-0.3965853
E3	16	155	WT	Plate_3_prime	-4.132519	0.56958544
E3	14	155	WT	Plate_3_prime	-5.991691	0.30304846
E4	5	246	WT	Plate_3_prime	-7.023809	1.9538804
C12	7	321	Null	Plate_3_prime	-4.851657	-0.5605326
D4	9	358	WT	Plate_3_prime	-5.6573834	2.4180403
B12	19	200	Null	Plate_3_prime	-6.516051	3.456609
D10	3	50	Null	Plate_3_prime	-4.700319	-2.3072975
B4	15	219	WT	Plate_3_prime	-7.054503	2.3035123
B4	19	219	WT	Plate_3_prime	-5.0614634	1.1546109
D4	19	358	WT	Plate_3_prime	-5.272806	2.409062
C4	19	127	WT	Plate_3_prime	-4.86481	2.435563
F4	8	284	WT	Plate_3_prime	-7.2867055	1.0142289
E3	13	155	WT	Plate_3_prime	-4.8677826	0.008678035
F4	8	284	WT	Plate_3_prime	-5.3989077	1.3300787
C12	14	321	Null	Plate_3_prime	-4.1417804	2.664157
F4	25	284	WT	Plate_3_prime	-6.48613	5.032354
B2	17	55	WT	Plate_3_prime	-5.2765903	-2.721024
C1	1	28	WT	Plate_3_prime	-6.0989966	-1.5116981
D10	11	50	Null	Plate_3_prime	-5.9367046	-2.5639894
E9	12	21	Null	Plate_3_prime	-4.8526554	-2.0973973
D3	9	168	WT	Plate_3_prime	-7.157528	0.6214404
F4	25	284	WT	Plate_3_prime	-7.820871	1.7085189
C12	4	321	Null	Plate_3_prime	-5.3752456	-1.2575011
D4	25	358	WT	Plate_3_prime	-3.661903	-0.15178967
G4	7	388	WT	Plate_3_prime	-6.16629	0.3659139
F3	22	174	WT	Plate_3_prime	-3.9584606	0.9911109
B4	19	219	WT	Plate_3_prime	-5.2511263	0.8387595
E11	19	59	Null	Plate_3_prime	-6.6997848	-0.3127757
D4	24	358	WT	Plate_3_prime	-7.4776187	1.5107402
D10	4	50	Null	Plate_3_prime	-9.022663	4.049415
G4	5	388	WT	Plate_3_prime	-3.972465	2.0235996
G4	9	388	WT	Plate_3_prime	-3.906777	1.8792728
C3	15	137	WT	Plate_3_prime	-7.022899	1.056049
F4	13	284	WT	Plate_3_prime	-7.323687	0.13811554
F11	10	100	Null	Plate_3_prime	-4.9563203	1.4048718
D3	7	168	WT	Plate_3_prime	-5.439082	1.1442643
G12	20	187	Null	Plate_3_prime	-3.9184976	1.5090135
G12	15	187	Null	Plate_3_prime	-5.2738504	2.53879
G4	6	388	WT	Plate_3_prime	-4.218178	1.6734092
D4	10	358	WT	Plate_3_prime	-4.826869	2.8198783
E12	14	328	Null	Plate_3_prime	-3.3319676	1.8572652
C4	23	127	WT	Plate_3_prime	-4.8872385	3.0613177
B4	24	219	WT	Plate_3_prime	-5.264403	1.3247148
G11	10	142	Null	Plate_3_prime	-2.8352242	1.6634144
F4	19	284	WT	Plate_3_prime	-6.9453783	1.7120463
G3	13	248	WT	Plate_3_prime	-8.923547	3.958925
G4	19	388	WT	Plate_3_prime	-6.259403	0.525377
F3	3	174	WT	Plate_3_prime	-5.4527144	-0.8366519
G11	24	142	Null	Plate_3_prime	-5.7549148	1.2198685
G4	4	388	WT	Plate_3_prime	-7.599719	1.8854412
C11	23	54	Null	Plate_3_prime	-5.1598268	1.4220117
G9	10	39	Null	Plate_3_prime	-5.4703774	-3.455951
F11	19	100	Null	Plate_3_prime	-3.6458116	-0.90000725
D4	15	358	WT	Plate_3_prime	-5.7242627	3.93502
B9	3	43	Null	Plate_3_prime	-5.346368	-2.1581488
G3	3	248	WT	Plate_3_prime	-7.476778	0.36350635
E11	9	59	Null	Plate_3_prime	-6.614139	0.27247772
C12	22	321	Null	Plate_3_prime	-3.7446778	2.6389923
E3	7	155	WT	Plate_3_prime	-5.2746515	1.9127507
G3	18	248	WT	Plate_3_prime	-6.115209	1.1600478
G10	17	72	Null	Plate_3_prime	-4.0015397	-2.3359747
G2	22	94	WT	Plate_3_prime	-5.8320546	-2.7032185
F3	9	174	WT	Plate_3_prime	-3.7801979	0.7081634
D12	19	193	Null	Plate_3_prime	-7.830887	2.1918035
E2	22	59	WT	Plate_3_prime	-6.517092	-2.163791
E3	5	155	WT	Plate_3_prime	-5.1984076	0.29080844
F11	20	100	Null	Plate_3_prime	-3.9659183	1.7190006
B4	23	219	WT	Plate_3_prime	-4.3625956	0.54212105
G2	24	94	WT	Plate_3_prime	-5.980525	-2.1645975
D10	22	50	Null	Plate_3_prime	-5.1051636	-1.8683537
C11	14	54	Null	Plate_3_prime	-5.0011234	1.3973987
G11	10	142	Null	Plate_3_prime	-3.516164	1.3188215
F2	8	91	WT	Plate_3_prime	-6.0173416	-2.931713
C3	12	137	WT	Plate_3_prime	-4.71267	0.6100056
C4	9	127	WT	Plate_3_prime	-5.527206	3.1302266
F4	15	284	WT	Plate_3_prime	-6.3119006	1.6792614
C11	24	54	Null	Plate_3_prime	-4.5313187	1.5171263
B3	24	76	WT	Plate_3_prime	-6.944237	0.35448366
D4	4	358	WT	Plate_3_prime	-3.1413581	1.7989072
F10	18	63	Null	Plate_3_prime	-5.5080776	-2.0223427
D4	20	358	WT	Plate_3_prime	-5.0933867	2.7889416
D4	12	358	WT	Plate_3_prime	-6.226808	1.2024992
F3	14	174	WT	Plate_3_prime	-3.0475552	-0.0075878156
F4	18	284	WT	Plate_3_prime	-4.420442	3.2869022
E11	20	59	Null	Plate_3_prime	-3.3976197	1.2079301
D1	1	46	WT	Plate_3_prime	-6.2238274	-2.421914
B4	4	219	WT	Plate_3_prime	-4.443349	1.2339536
C1	22	28	WT	Plate_3_prime	-3.7751777	0.105995655
C12	4	321	Null	Plate_3_prime	-4.9101024	1.1664444
E4	13	246	WT	Plate_3_prime	-4.358091	1.402955
F2	13	91	WT	Plate_3_prime	-4.538172	-2.8035161
F11	14	100	Null	Plate_3_prime	-2.947246	1.1690272
G3	5	248	WT	Plate_3_prime	-6.590524	0.80901706
C3	24	137	WT	Plate_3_prime	-2.715337	0.09294803
E4	5	246	WT	Plate_3_prime	-3.050007	0.45786002
C3	19	137	WT	Plate_3_prime	-5.0432057	-0.03979345
F11	7	100	Null	Plate_3_prime	-5.2202272	-0.36209425
B2	21	55	WT	Plate_3_prime	-5.146351	-2.575599
G4	25	388	WT	Plate_3_prime	-7.07124	2.880232
E4	23	246	WT	Plate_3_prime	-4.5505466	2.7496326
D4	9	358	WT	Plate_3_prime	-7.183858	1.3147144
D12	23	193	Null	Plate_3_prime	-4.3508797	3.2046998
D4	9	358	WT	Plate_3_prime	-7.655495	1.710656
E12	9	328	Null	Plate_3_prime	-5.418457	3.7397738
G12	10	187	Null	Plate_3_prime	-6.3184423	2.1530304
C10	23	44	Null	Plate_3_prime	-6.1423006	-2.9406466
E10	18	72	Null	Plate_3_prime	-5.084141	-2.4229143
B4	8	219	WT	Plate_3_prime	-4.5505433	2.3654697
B12	24	200	Null	Plate_3_prime	-2.5871432	-1.3072375
B12	25	200	Null	Plate_3_prime	-7.4878626	2.3085124
E12	17	328	Null	Plate_3_prime	-2.5857084	-0.59620243
D12	9	193	Null	Plate_3_prime	-5.5421996	3.9379323
G4	23	388	WT	Plate_3_prime	-3.953331	2.1986458
G3	4	248	WT	Plate_3_prime	-4.7175717	0.72308874
D4	2	358	WT	Plate_3_prime	-6.519387	0.24455214
B12	20	200	Null	Plate_3_prime	-6.4098835	1.9507405
G12	14	187	Null	Plate_3_prime	-7.451294	0.9733262
G4	22	388	WT	Plate_3_prime	-4.073224	2.5243156
G3	19	248	WT	Plate_3_prime	-3.0966644	0.31977838
E12	25	328	Null	Plate_3_prime	-3.8482804	3.5971515
B2	5	55	WT	Plate_3_prime	-5.778846	-3.1390996
C12	18	321	Null	Plate_3_prime	-3.0698411	2.3974822
B2	21	55	WT	Plate_3_prime	-5.757568	-1.9688199
F11	8	100	Null	Plate_3_prime	-4.502467	0.75691956
D12	15	193	Null	Plate_3_prime	-4.984188	-0.40688717
D10	2	50	Null	Plate_3_prime	-2.3043222	-2.2089927
B10	14	49	Null	Plate_3_prime	-5.459192	-2.4788783
C12	22	321	Null	Plate_3_prime	-5.613146	1.0325582
F12	25	125	Null	Plate_3_prime	-4.501267	-0.37033555
D4	19	358	WT	Plate_3_prime	-4.147359	2.1031356
F1	11	13	WT	Plate_3_prime	-4.8830557	-0.8893218
E12	18	328	Null	Plate_3_prime	-4.5841966	3.1398873
G12	13	187	Null	Plate_3_prime	-6.7003098	-0.5599392
G12	24	187	Null	Plate_3_prime	-4.2728815	3.8265936
D4	13	358	WT	Plate_3_prime	-6.820151	1.4815671
D3	25	168	WT	Plate_3_prime	-5.069433	-0.023554849
G4	5	388	WT	Plate_3_prime	-3.3573947	1.3469936
G4	9	388	WT	Plate_3_prime	-6.935109	0.97477275
F12	22	125	Null	Plate_3_prime	-6.986534	1.0110766
B4	15	219	WT	Plate_3_prime	-5.427055	1.6880819
E12	23	328	Null	Plate_3_prime	-4.370629	3.9358053
E12	20	328	Null	Plate_3_prime	-4.283426	3.4898365
