Channel_OrigCY5,Channel_OrigDAPI,Channel_OrigGFP,Channel_OrigRFP,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MeasureImageQuality,FileName_OrigCY5,FileName_OrigDAPI,FileName_OrigGFP,FileName_OrigRFP,Frame_OrigCY5,Frame_OrigDAPI,Frame_OrigGFP,Frame_OrigRFP,Group_Index,Group_Length,Group_Number,Height_OrigCY5,Height_OrigDAPI,Height_OrigGFP,Height_OrigRFP,ImageNumber,ImageQuality_Correlation_OrigCY5_20,ImageQuality_Correlation_OrigDAPI_20,ImageQuality_Correlation_OrigGFP_20,ImageQuality_Correlation_OrigRFP_20,ImageQuality_FocusScore_OrigCY5,ImageQuality_FocusScore_OrigDAPI,ImageQuality_FocusScore_OrigGFP,ImageQuality_FocusScore_OrigRFP,ImageQuality_LocalFocusScore_OrigCY5_20,ImageQuality_LocalFocusScore_OrigDAPI_20,ImageQuality_LocalFocusScore_OrigGFP_20,ImageQuality_LocalFocusScore_OrigRFP_20,ImageQuality_PercentMaximal_OrigCY5,ImageQuality_PercentMaximal_OrigDAPI,ImageQuality_PercentMaximal_OrigGFP,ImageQuality_PercentMaximal_OrigRFP,ImageQuality_PercentMinimal_OrigCY5,ImageQuality_PercentMinimal_OrigDAPI,ImageQuality_PercentMinimal_OrigGFP,ImageQuality_PercentMinimal_OrigRFP,ImageQuality_PowerLogLogSlope_OrigCY5,ImageQuality_PowerLogLogSlope_OrigDAPI,ImageQuality_PowerLogLogSlope_OrigGFP,ImageQuality_PowerLogLogSlope_OrigRFP,ImageQuality_Scaling_OrigCY5,ImageQuality_Scaling_OrigDAPI,ImageQuality_Scaling_OrigGFP,ImageQuality_Scaling_OrigRFP,ImageSet_ImageSet,MD5Digest_OrigCY5,MD5Digest_OrigDAPI,MD5Digest_OrigGFP,MD5Digest_OrigRFP,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MeasureImageQuality,PathName_OrigCY5,PathName_OrigDAPI,PathName_OrigGFP,PathName_OrigRFP,Scaling_OrigCY5,Scaling_OrigDAPI,Scaling_OrigGFP,Scaling_OrigRFP,Series_OrigCY5,Series_OrigDAPI,Series_OrigGFP,Series_OrigRFP,URL_OrigCY5,URL_OrigDAPI,URL_OrigGFP,URL_OrigRFP,Width_OrigCY5,Width_OrigDAPI,Width_OrigGFP,Width_OrigRFP
-1,-1,-1,-1,0.0,0.0,1.1799999999999997,0.0,1.7599999999999998,B10_01_3_10_CY5_001.tif,B10_01_1_10_DAPI_001.tif,B10_01_2_10_GFP_001.tif,B10_01_4_10_RFP_001.tif,0,0,0,0,1,1512,1,904,904,904,904,1,0.5779666328431888,0.592013038035275,0.5094341723836256,0.576776874797919,0.052652451589690105,0.28687123463468844,0.15964226341213192,0.1319902349192207,0.5141805602161007,15.059079422911495,1.9278705457286405,0.31521162681969195,0.09561715541673897,9.037538319162473e-05,0.0008133784487246226,0.005874399907455608,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,0.08486248481693562,-1.5150961987805829,-2.196341696513551,-1.980701210256385,-1.605474491438549,65535,65535,65535,65535,b'eLs3UJJQsxntkY72SIdYeI62+aganKONPqoGpzEoOIHup2JwgkpTOwAQycVm',c58eb3881b75360cebc6bd808374cfe5,4a42b8b1434159e10dd03a5a18a29d19,8a7f79c541116a8957fa6c7942181c36,98354cf7cbb8d613b454ea6156080859,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_10_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_10_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_10_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_10_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,1.1099999999999994,0.0,1.6199999999999992,B10_01_3_11_CY5_001.tif,B10_01_1_11_DAPI_001.tif,B10_01_2_11_GFP_001.tif,B10_01_4_11_RFP_001.tif,0,0,0,0,2,1512,1,904,904,904,904,2,0.6661486855629417,0.6369707561086934,0.5389288217788352,0.634692885808114,0.032980864621788966,0.2897361192566473,0.1442415548042764,0.11854494060295034,0.18268502646439008,10.43791673055911,2.3295817646590953,0.23604636151500472,0.0057840245242639825,0.0003615015327664989,0.0017171322806408698,0.0016267568974492452,9.037538319162473e-05,0.0004518769159581237,9.037538319162473e-05,0.10429319220313495,-1.6308492574817988,-2.3847095205100337,-2.0348974627994565,-1.6972779914122258,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2o42uSjao/UcLTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgAZ+MVq',1f5e3d9e0f036dc009dfabe54193c518,99dbcfcbd0769382c3d3999d98c34066,92cf4e41d94f8e28bfc520351f97bae3,1311d5c6d2598d48570d6423e7b73d9a,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_11_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_11_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_11_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_11_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.7300000000000004,0.0,1.4099999999999966,B10_01_3_12_CY5_001.tif,B10_01_1_12_DAPI_001.tif,B10_01_2_12_GFP_001.tif,B10_01_4_12_RFP_001.tif,0,0,0,0,3,1512,1,904,904,904,904,3,0.6039684803428949,0.6131117646195016,0.5550393898915046,0.6202608045403782,0.031695574574296656,0.2978783548777691,0.14224062641769353,0.12592206008309278,0.19400950280845408,11.239569688208784,2.811552701021507,0.4763329354018258,0.014550436693851582,0.015725316675342705,0.0002711261495748742,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.0007230030655329978,0.23208398403609232,-1.6532718734055825,-2.3798137879914854,-2.1696185197148,-1.793624823727786,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2o02uSjao/UaLTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgAjJ8Vu',6010df5bbdc7261e928e0fc7cc83d002,105d1187bc83e6c60376001817882800,50a70b27ec52064c834cdf23cdaebd99,18a6df1c57ef7f7cc7d923ff6bb7c951,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_12_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_12_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_12_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_12_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.46000000000000085,0.0,1.5800000000000018,B10_01_3_13_CY5_001.tif,B10_01_1_13_DAPI_001.tif,B10_01_2_13_GFP_001.tif,B10_01_4_13_RFP_001.tif,0,0,0,0,4,1512,1,904,904,904,904,4,0.6785152882370158,0.5477077941274806,0.5617479274947261,0.6685044639001501,0.05505758391159289,0.2678895619546017,0.17035309653447492,0.15314510000893714,0.4878121918290916,12.017058692084207,4.565219623452425,1.136001838079821,0.14704074845277343,0.020334461218115565,0.03271588871536815,0.002349759962982243,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,0.04121117473538088,-1.5715443821108293,-2.103022126294818,-1.9960358059109824,-1.614588390817605,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2o82uSjao/UeLTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgAsVsVy',b77da5c23467dd072c077ecc2eb2ac93,5993cb44a15cea0a719fe57282d1e519,e3d2c8314a286be7ddf9bb0a8a25e706,59f1688c28df808ada07ce4fd5786e8b,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_13_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_13_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_13_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_13_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.5399999999999991,0.0,1.3500000000000014,B10_01_3_14_CY5_001.tif,B10_01_1_14_DAPI_001.tif,B10_01_2_14_GFP_001.tif,B10_01_4_14_RFP_001.tif,0,0,0,0,5,1512,1,904,904,904,904,5,0.6461218371399747,0.592854638766044,0.5510830688123861,0.6261402511495059,0.044782145502863316,0.2630322107010369,0.17658408630707018,0.14274350228659058,0.20221610735925746,8.023119422296647,3.02408009140395,0.632180421708566,0.024130227312163802,9.037538319162473e-05,0.008766412169587599,9.037538319162473e-05,9.037538319162473e-05,0.00018075076638324945,9.037538319162473e-05,0.18201602174793222,-1.6821033580974358,-2.244146794017417,-2.0804490220003373,-1.7011391422511593,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2oy2uSjao/UZLTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgA1hcV2',04d6b55ed7721db4e811c054463f6824,ad78903fc6eb4dcf6ca3d41726f8fd13,37a9e4a532276f25aaaeddef11de125d,d8e902a9d159df4027511cf5f41a40d6,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_14_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_14_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_14_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_14_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.5900000000000034,0.0,1.629999999999999,B10_01_3_15_CY5_001.tif,B10_01_1_15_DAPI_001.tif,B10_01_2_15_GFP_001.tif,B10_01_4_15_RFP_001.tif,0,0,0,0,6,1512,1,904,904,904,904,6,0.6445029992133676,0.5813053079751769,0.5833866274100341,0.680523346791983,0.043177337920425246,0.2723920006469284,0.15233496601767374,0.11462968348775528,0.2749233804306219,9.465274252205845,1.943256691406556,0.2834544197408413,0.028739371854936666,9.037538319162473e-05,0.0039765168604314885,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.07230030655329979,-1.6286316625982256,-2.3550419793321447,-2.1637007968806503,-1.7414237325189235,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2o62uSjao/UdLTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgA+tMV6',581903f5a4e74794991f48bb4b362c98,2c5cbf5af77856873a414129ae5d886d,4b0a18cfd6ad065fbe7006966d0fc542,421e363803e1387215a97f7b60af6684,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_15_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_15_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_15_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_15_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.5199999999999996,0.0,1.2700000000000031,B10_01_3_16_CY5_001.tif,B10_01_1_16_DAPI_001.tif,B10_01_2_16_GFP_001.tif,B10_01_4_16_RFP_001.tif,0,0,0,0,7,1512,1,904,904,904,904,7,0.698174159137367,0.6017423355619066,0.5163269825589101,0.6655546413382679,0.06748758801931432,0.3253096669721329,0.17704270798885643,0.15235408634569708,0.5983020607332119,13.268236395407225,5.45036451896136,0.6529639655139109,0.5661114003123373,0.06497990051477819,0.028739371854936666,0.011748799814911216,9.037538319162473e-05,0.0002711261495748742,0.00018075076638324945,0.1520113945283128,-1.6761758575298586,-2.2876750164352315,-2.116132135733127,-1.6832282327962267,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2o22uSjao/UbLTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgBH48V+',777377ef4158da15efcf224c688361c3,9ec225bcacf4f4e37b3bcf393cf4cb3d,c50c1b92cec316eb4d28801ec572b510,f9cd310098b9aab7c9b45ff485fc509b,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_16_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_16_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_16_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_16_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.5000000000000036,0.0,1.2499999999999964,B10_01_3_17_CY5_001.tif,B10_01_1_17_DAPI_001.tif,B10_01_2_17_GFP_001.tif,B10_01_4_17_RFP_001.tif,0,0,0,0,8,1512,1,904,904,904,904,8,0.5934991282389398,0.5735673837603977,0.5434703371219896,0.6235135454929434,0.04577555541420038,0.28501461726866356,0.14523820312170116,0.14926301370773795,0.4897180182859558,10.73407565418174,3.9712009670409105,0.6040528573055296,0.12544103186997513,0.0002711261495748742,0.0038861414772398636,0.0012652553646827463,9.037538319162473e-05,0.0002711261495748742,9.037538319162473e-05,0.1326710625253051,-1.5692028616510267,-2.3206755534220886,-2.0508590915470104,-1.725442317789711,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2o+2uSjao/UfLTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgBREsWC',f8c1100ba597e4499b582e23bc700f48,c2227887fa26cd13bfe5d9796bfed2d3,46da30e93fc36ad887c0430c1fe58fdf,f17a63e2cdcb4b77d42e16c560c05b64,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_17_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_17_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_17_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_17_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.389999999999997,0.0,1.2300000000000004,B10_01_3_18_CY5_001.tif,B10_01_1_18_DAPI_001.tif,B10_01_2_18_GFP_001.tif,B10_01_4_18_RFP_001.tif,0,0,0,0,9,1512,1,904,904,904,904,9,0.6400064661791671,0.6201922659714874,0.5138399742533059,0.6332361242669345,0.06037736214770992,0.26994508443029214,0.15284547764934434,0.11518887922731538,0.570314984080598,10.354121523434324,3.7090933220198314,0.2742649997935359,0.06769116201052693,9.037538319162473e-05,0.0034342645612817396,0.001355630747874371,9.037538319162473e-05,9.037538319162473e-05,9.037538319162473e-05,0.04193417780091387,-1.5641270842379635,-2.3415939766413865,-2.1176511954859016,-1.6494424109014523,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2ox2uSjao/UYrTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgBaQcWG',e8891d12dae5ab83ff6f2e60c2e18524,7e155540e278e9e902dc0778285f68ad,77611df44ad40edf4a5ff26355178910,d1b608ecaec03690f122be3bab762cff,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_18_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_18_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_18_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_18_RFP_001.tif,1224,1224,1224,1224
-1,-1,-1,-1,0.0,0.0,0.4800000000000004,0.0,1.2300000000000004,B10_01_3_19_CY5_001.tif,B10_01_1_19_DAPI_001.tif,B10_01_2_19_GFP_001.tif,B10_01_4_19_RFP_001.tif,0,0,0,0,10,1512,1,904,904,904,904,10,0.7119377381613947,0.5278060190029583,0.6181101897736608,0.6628931523414602,0.08307665196752788,0.32360126945767653,0.21352623434387097,0.15144539723661615,0.6194290726091924,16.790619761743848,4.219764739329096,0.6964482302257818,0.6484433743999074,0.02901049800451154,0.06841416507605992,0.0010845045982994968,9.037538319162473e-05,0.0002711261495748742,9.037538319162473e-05,0.07591532188096478,-1.6975976826368215,-2.237600608928038,-2.2180230479383614,-1.7089695449233318,65535,65535,65535,65535,b'eLs3UJJQsxntkdKjR2o52uSjao/UcrTNR7XgNAEF52ijj1rBaQwKTqD7qRicoNLUDgBjcMWK',9164d1fa91089502ce14d93698e9b7a7,995d5928135ef41dd38adc11c580daeb,dbcd69e43017df9868b0e87227a70cfa,99f0714eb677c3f73abbe46ad383cfc4,0,0,0,0,0,0,0,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5,65535,65535,65535,65535,0,0,0,0,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_3_19_CY5_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_1_19_DAPI_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_2_19_GFP_001.tif,file:/home/jenna/nf1_cellpainting_data/0.download_data/Plate_5/B10_01_4_19_RFP_001.tif,1224,1224,1224,1224
